t,q0,dq0,tau0,cmd0,q1,dq1,tau1,cmd1,q2,dq2,tau2,cmd2,q3,dq3,tau3,cmd3,q4,dq4,tau4,cmd4,q5,dq5,tau5,cmd5,q6,dq6,tau6,cmd6,q7,dq7,tau7,cmd7,q8,dq8,tau8,cmd8,q9,dq9,tau9,cmd9
1.9378,1.826,-21.7,-6.754,1.870,5.969,6.2,7.965,5.957,29.031,7.7,10.367,29.031,97.000,37.6,-0.840,96.875,-0.191,12.6,5.137,-0.210,-8.953,9.7,2.418,-8.969,-45.312,40.4,-2.143,-45.375,-102.375,-85.7,4.617,-102.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9398,1.776,-25.0,-7.855,1.826,5.973,4.0,8.148,5.969,29.031,2.1,10.680,29.031,97.062,46.8,-1.105,97.000,-0.182,9.9,5.500,-0.191,-8.930,11.8,3.244,-8.953,-45.250,32.8,-1.697,-45.312,-102.562,-80.8,4.375,-102.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9418,1.723,-27.8,-8.094,1.776,5.961,-0.9,8.188,5.973,29.000,-9.7,11.008,29.031,97.188,47.1,-2.148,97.062,-0.169,9.1,4.680,-0.182,-8.922,7.4,3.535,-8.930,-45.156,36.0,-1.483,-45.250,-102.688,-73.0,4.262,-102.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9440,1.682,-24.1,-7.992,1.723,5.961,0.6,8.266,5.961,28.953,-16.6,11.570,29.000,97.312,53.5,-3.875,97.188,-0.169,3.1,5.184,-0.169,-8.930,0.5,3.580,-8.922,-45.094,38.1,-1.329,-45.156,-102.812,-61.2,3.744,-102.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9462,1.647,-17.9,-8.062,1.682,5.957,-1.2,7.957,5.961,28.906,-21.0,11.570,28.953,97.375,45.5,-6.312,97.312,-0.166,1.2,5.203,-0.169,-8.898,9.9,3.701,-8.930,-45.031,36.1,-1.211,-45.094,-102.875,-54.2,3.531,-102.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9483,1.601,-20.1,-8.125,1.647,5.957,0.6,7.902,5.957,28.875,-20.6,11.359,28.906,97.438,35.3,-6.008,97.375,-0.163,0.1,1.698,-0.166,-8.883,9.1,3.375,-8.898,-44.938,40.5,-1.055,-45.031,-102.938,-41.3,3.184,-102.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9506,1.562,-11.7,-1.484,1.601,5.953,-1.6,5.145,5.957,28.828,-16.9,8.898,28.875,97.500,18.1,-4.742,97.438,-0.217,-19.3,-0.669,-0.163,-8.867,6.2,0.975,-8.883,-44.844,30.7,-3.598,-44.938,-103.062,-35.0,3.043,-102.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9524,1.606,9.7,-1.031,1.562,5.938,-6.6,4.699,5.953,28.781,-20.9,8.625,28.828,97.500,12.0,-3.475,97.500,-0.282,-30.5,0.356,-0.217,-8.875,-0.3,0.506,-8.867,-44.812,25.6,-3.314,-44.844,-103.125,-26.2,3.189,-103.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9538,1.626,12.6,-1.657,1.606,5.930,-6.5,3.783,5.938,28.750,-23.3,7.180,28.781,97.500,8.2,-3.090,97.500,-0.317,-31.7,1.075,-0.282,-8.875,-2.5,-0.850,-8.875,-44.781,20.4,-5.430,-44.812,-103.125,-22.0,3.885,-103.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9558,1.710,29.0,-2.291,1.626,5.895,-15.4,3.127,5.930,28.688,-28.9,7.473,28.750,97.500,2.7,-3.072,97.500,-0.414,-40.2,2.646,-0.317,-8.906,-9.7,-0.859,-8.875,-44.781,7.4,-5.957,-44.781,-103.125,-10.5,4.305,-103.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9578,1.805,40.7,-3.080,1.710,5.863,-16.3,3.289,5.895,28.609,-34.0,8.398,28.688,97.500,1.9,-3.449,97.500,-0.527,-51.0,2.896,-0.414,-8.938,-12.6,-0.767,-8.906,-44.812,-4.8,-5.793,-44.781,-103.125,0.2,4.398,-103.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9598,1.883,38.5,-3.762,1.805,5.828,-15.3,3.637,5.863,28.531,-37.0,9.273,28.609,97.500,-5.9,-3.891,97.500,-0.627,-52.8,3.934,-0.527,-8.984,-18.7,-0.863,-8.938,-44.875,-19.0,-5.617,-44.812,-103.062,13.3,5.125,-103.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9618,1.968,39.2,-3.826,1.883,5.789,-16.4,2.164,5.828,28.438,-40.3,8.477,28.531,97.438,-11.2,-3.561,97.500,-0.712,-46.1,4.832,-0.627,-9.031,-22.8,-1.665,-8.984,-44.969,-36.7,-6.793,-44.875,-103.000,21.3,5.559,-103.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9638,2.039,35.5,-3.709,1.968,5.750,-18.6,1.201,5.789,28.359,-40.6,7.207,28.438,97.438,-8.3,-2.660,97.438,-0.785,-39.5,5.777,-0.712,-9.070,-21.3,-2.881,-9.031,-45.062,-47.5,-8.305,-44.969,-102.938,35.4,6.535,-103.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9658,2.105,32.2,-4.977,2.039,5.711,-17.1,-0.288,5.750,28.266,-46.2,5.645,28.359,97.438,-8.3,-1.047,97.438,-0.825,-26.4,12.031,-0.785,-9.148,-31.1,-4.289,-9.070,-45.219,-62.5,-10.102,-45.062,-102.812,48.2,7.512,-102.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9678,2.143,22.9,-9.570,2.105,5.652,-25.8,-0.894,5.711,28.156,-49.0,5.555,28.266,97.438,-1.9,0.041,97.438,-0.785,5.4,12.438,-0.825,-9.227,-38.3,-4.109,-9.148,-45.375,-80.3,-10.867,-45.219,-102.688,66.1,7.020,-102.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9700,2.135,5.4,-9.938,2.143,5.590,-30.2,-0.482,5.652,28.031,-58.9,6.668,28.156,97.438,6.1,0.155,97.438,-0.690,32.7,9.289,-0.785,-9.352,-54.9,-3.748,-9.227,-45.594,-97.2,-9.930,-45.375,-102.500,76.9,5.230,-102.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9724,2.055,-18.5,-7.469,2.135,5.492,-32.0,0.611,5.590,27.828,-66.7,7.387,28.031,97.500,23.1,0.257,97.438,-0.502,57.8,6.621,-0.690,-9.531,-58.1,-3.703,-9.352,-45.969,-119.4,-9.008,-45.594,-102.250,86.1,2.422,-102.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9745,2.002,-23.6,-7.340,2.055,5.434,-29.7,0.909,5.492,27.719,-61.3,7.398,27.828,97.562,29.0,0.110,97.500,-0.352,67.2,5.145,-0.502,-9.617,-47.7,-4.758,-9.531,-46.219,-123.4,-8.781,-45.969,-102.062,83.2,0.667,-102.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9765,1.952,-23.8,-6.883,2.002,5.387,-25.7,0.717,5.434,27.609,-58.0,8.234,27.719,97.625,33.8,0.147,97.562,-0.182,77.7,4.168,-0.352,-9.672,-32.0,-6.863,-9.617,-46.469,-124.0,-8.727,-46.219,-101.938,71.8,-0.853,-102.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9785,1.914,-17.9,-5.977,1.952,5.344,-24.1,0.429,5.387,27.531,-48.4,7.895,27.609,97.750,39.6,0.104,97.625,-0.038,73.2,3.051,-0.182,-9.719,-24.8,-7.449,-9.672,-46.719,-123.4,-8.906,-46.469,-101.875,58.9,-0.794,-101.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9799,1.893,-18.3,-6.176,1.914,5.324,-23.7,0.660,5.344,27.500,-40.8,7.762,27.531,97.812,45.0,0.056,97.750,0.047,77.8,2.896,-0.038,-9.742,-25.0,-7.383,-9.719,-46.844,-121.4,-9.312,-46.719,-101.812,47.0,-0.558,-101.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9818,1.873,-12.8,-5.785,1.893,5.297,-18.5,0.676,5.324,27.438,-33.9,7.645,27.500,97.875,48.1,-0.017,97.812,0.179,71.9,1.604,0.047,-9.773,-21.5,-8.211,-9.742,-47.031,-103.8,-9.836,-46.844,-101.750,31.9,-1.194,-101.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9838,1.880,-3.8,-5.922,1.873,5.281,-11.3,0.510,5.297,27.406,-22.7,6.859,27.438,98.000,49.7,-0.207,97.875,0.276,57.5,2.168,0.179,-9.828,-23.5,-8.812,-9.773,-47.219,-89.5,-10.273,-47.031,-101.812,8.5,-1.589,-101.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9858,1.886,0.2,-6.004,1.880,5.258,-12.0,0.003,5.281,27.375,-14.5,5.645,27.406,98.125,56.2,-0.606,98.000,0.370,51.8,3.143,0.276,-9.906,-36.8,-8.742,-9.828,-47.375,-78.6,-10.422,-47.219,-101.812,-11.7,-1.431,-101.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9878,1.890,0.2,-5.953,1.886,5.246,-7.1,-0.317,5.258,27.344,-16.5,4.930,27.375,98.188,54.2,-0.854,98.125,0.427,38.6,4.082,0.370,-9.961,-33.1,-8.336,-9.906,-47.469,-60.1,-10.812,-47.375,-101.938,-31.0,-0.641,-101.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9898,1.890,0.7,-5.270,1.890,5.227,-9.1,-0.950,5.246,27.312,-17.8,3.977,27.344,98.312,57.8,-1.229,98.188,0.464,25.4,4.910,0.427,-10.023,-29.8,-8.234,-9.961,-47.562,-47.2,-10.141,-47.469,-102.000,-46.5,0.716,-101.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9918,1.861,-9.8,-4.941,1.890,5.207,-11.5,-1.320,5.227,27.266,-21.5,3.178,27.312,98.438,54.2,-1.937,98.312,0.524,26.7,5.148,0.464,-10.070,-23.2,-7.227,-10.023,-47.594,-29.6,-10.680,-47.562,-102.125,-57.5,6.344,-102.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9938,1.854,-7.3,-4.168,1.861,5.184,-12.9,-1.199,5.207,27.203,-27.4,3.037,27.266,98.562,49.4,-2.395,98.438,0.549,16.7,4.555,0.524,-10.094,-16.6,-6.129,-10.070,-47.625,-14.0,-11.156,-47.594,-102.250,-55.8,8.641,-102.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
