t,q0,dq0,tau0,cur0,cmd0,q1,dq1,tau1,cur1,cmd1,q2,dq2,tau2,cur2,cmd2,q3,dq3,tau3,cur3,cmd3,q4,dq4,tau4,cur4,cmd4,q5,dq5,tau5,cur5,cmd5,q6,dq6,tau6,cur6,cmd6,q7,dq7,tau7,cur7,cmd7,q8,dq8,tau8,cur8,cmd8,q9,dq9,tau9,cur9,cmd9
3068.4504,1.893,-10.8,-4.680,-4.680,-0.630,1.327,7.1,0.760,0.760,4.012,26.203,-22.5,6.055,6.055,32.739,93.375,52.5,0.418,0.418,97.398,1.854,72.5,-0.003,-0.003,1.060,-12.016,-23.9,-9.883,-9.883,-6.332,-52.062,-7.8,-13.328,-13.328,-48.469,-104.625,-35.2,-0.795,-0.795,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4524,1.886,-6.4,-4.258,-4.258,-0.630,1.343,8.1,0.088,0.088,4.012,26.156,-21.6,5.875,5.875,32.739,93.500,57.8,-0.279,-0.279,97.398,1.983,66.6,-4.055,-4.055,1.060,-12.078,-31.6,-9.055,-9.055,-6.332,-52.031,6.0,-12.852,-12.852,-48.469,-104.750,-61.9,0.201,0.201,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4544,1.901,2.6,3.365,3.365,-0.630,1.368,12.8,3.539,3.539,4.012,26.109,-23.4,6.902,6.902,32.739,93.625,64.0,-0.827,-0.827,97.398,2.031,36.7,-9.531,-9.531,1.060,-12.133,-25.9,-5.070,-5.070,-6.332,-51.969,15.5,-11.594,-11.594,-48.469,-104.938,-80.1,1.644,1.644,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4564,1.971,23.2,4.301,4.301,-0.630,1.391,13.6,5.633,5.633,4.012,26.062,-22.6,9.047,9.047,32.739,93.750,59.6,-1.384,-1.384,97.398,2.012,5.1,-7.957,-7.957,1.060,-12.148,-15.6,-2.674,-2.674,-6.332,-51.906,27.4,-8.750,-8.750,-48.469,-105.125,-96.4,2.984,2.984,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4582,2.068,37.8,0.294,0.294,-0.630,1.440,21.1,5.984,5.984,4.012,26.062,-10.8,8.898,8.898,32.739,93.812,55.9,-1.674,-1.674,97.398,1.924,-27.4,-4.414,-4.414,1.060,-12.133,0.5,-1.130,-1.130,-6.332,-51.844,34.9,-5.852,-5.852,-48.469,-105.375,-102.9,3.463,3.463,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4602,2.174,46.5,-2.959,-2.959,-0.630,1.528,35.9,5.102,5.102,4.012,26.062,-1.5,10.320,10.320,32.739,93.938,54.7,-3.178,-3.178,97.398,1.798,-51.4,-0.884,-0.884,1.060,-12.070,18.9,-0.124,-0.124,-6.332,-51.719,46.8,-2.748,-2.748,-48.469,-105.562,-107.1,4.805,4.805,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4622,2.254,42.7,-9.898,-9.898,-0.630,1.619,42.7,4.973,4.973,4.012,26.125,16.2,11.125,11.125,32.739,94.062,48.8,-6.797,-6.797,97.398,1.673,-57.5,7.332,7.332,1.060,-12.000,28.9,1.187,1.187,-6.332,-51.594,61.0,-1.794,-1.794,-48.469,-105.812,-111.2,5.578,5.578,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4642,2.256,15.8,-11.469,-11.469,-0.630,1.710,43.6,5.266,5.266,4.012,26.172,23.2,10.969,10.969,32.739,94.062,31.2,-8.086,-8.086,97.398,1.572,-51.8,9.438,9.438,1.060,-11.922,36.9,1.587,1.587,-6.332,-51.438,75.1,-1.921,-1.921,-48.469,-106.000,-100.4,5.906,5.906,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4662,2.191,-17.5,-10.344,-10.344,-0.630,1.789,40.0,5.246,5.246,4.012,26.266,35.6,11.016,11.016,32.739,94.062,10.2,-9.773,-9.773,97.398,1.538,-29.8,11.680,11.680,1.060,-11.828,42.2,1.820,1.820,-6.332,-51.250,85.4,-1.940,-1.940,-48.469,-106.188,-93.1,6.258,6.258,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4682,2.043,-57.1,-10.234,-10.234,-0.630,1.846,32.7,5.148,5.148,4.012,26.359,46.3,10.344,10.344,32.739,94.000,-16.6,-10.258,-10.258,97.398,1.566,-0.5,10.703,10.703,1.060,-11.734,44.1,1.468,1.468,-6.332,-51.031,99.5,-2.152,-2.152,-48.469,-106.312,-84.1,6.008,6.008,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4702,1.849,-84.1,-7.633,-7.633,-0.630,1.867,19.7,4.852,4.852,4.012,26.484,55.0,9.789,9.789,32.739,93.875,-44.7,-9.789,-9.789,97.398,1.638,21.4,8.109,8.109,1.060,-11.648,43.3,0.689,0.689,-6.332,-50.844,96.6,-2.109,-2.109,-48.469,-106.438,-69.2,6.180,6.180,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4722,1.610,-104.8,-4.336,-4.336,-0.630,1.854,4.4,4.719,4.719,4.012,26.609,57.7,9.945,9.945,32.739,93.688,-76.8,-10.523,-10.523,97.398,1.770,49.0,4.949,4.949,1.060,-11.547,47.6,0.382,0.382,-6.332,-50.625,102.6,-2.096,-2.096,-48.469,-106.562,-61.9,5.699,5.699,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4742,1.353,-118.1,-1.865,-1.865,-0.630,1.854,4.4,5.152,5.152,4.012,26.750,65.8,10.742,10.742,32.739,93.438,-107.2,-10.367,-10.367,97.398,1.893,57.2,2.434,2.434,1.060,-11.453,47.2,-0.069,-0.069,-6.332,-50.438,98.4,-2.156,-2.156,-48.469,-106.688,-45.7,5.141,5.141,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4762,1.146,-106.6,-0.463,-0.463,-0.630,1.826,-5.6,6.004,6.004,4.012,26.891,66.8,11.023,11.023,32.739,93.188,-134.2,-10.031,-10.031,97.398,1.993,52.7,0.568,0.568,1.060,-11.383,40.8,-0.263,-0.263,-6.332,-50.219,97.0,-2.258,-2.258,-48.469,-106.750,-35.0,4.695,4.695,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4782,0.988,-87.9,-0.280,-0.280,-0.630,1.836,0.9,7.598,7.598,4.012,27.047,71.5,7.984,7.984,32.739,92.812,-158.4,-8.891,-8.891,97.398,2.074,44.5,-5.719,-5.719,1.060,-11.312,34.7,-0.382,-0.382,-6.332,-50.062,85.4,-2.721,-2.721,-48.469,-106.750,-25.4,7.723,7.723,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4802,0.919,-52.4,10.781,10.781,-0.630,1.870,12.0,8.477,8.477,4.012,27.188,71.6,0.182,0.182,32.739,92.438,-175.9,-5.570,-5.570,97.398,2.059,10.8,-7.043,-7.043,1.060,-11.273,23.7,-1.741,-1.741,-6.332,-49.938,74.3,-7.531,-7.531,-48.469,-106.750,-6.3,15.953,15.953,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4823,0.963,-4.7,8.484,8.484,-0.630,1.921,21.3,1.872,1.872,4.012,27.266,50.8,0.163,0.163,32.739,92.125,-177.4,3.504,3.504,97.398,1.983,-20.6,-3.227,-3.227,1.060,-11.281,6.5,-4.113,-4.113,-6.332,-49.844,51.1,-14.938,-14.938,-48.469,-106.688,23.2,14.852,14.852,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4842,1.076,33.3,4.496,4.496,-0.630,1.917,6.6,1.371,1.371,4.012,27.297,26.9,1.432,1.432,32.739,91.812,-155.9,3.881,3.881,97.398,1.864,-45.8,-0.794,-0.794,1.060,-11.328,-13.4,-2.436,-2.436,-6.332,-49.875,15.0,-13.789,-13.789,-48.469,-106.500,67.2,13.711,13.711,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4862,1.230,59.3,3.383,3.383,-0.630,1.867,-13.6,2.432,2.432,4.012,27.250,-4.0,4.684,4.684,32.739,91.562,-131.1,2.527,2.527,97.398,1.735,-57.4,-0.747,-0.747,1.060,-11.383,-20.9,-1.166,-1.166,-6.332,-49.969,-25.7,-11.852,-11.852,-48.469,-106.250,101.8,11.711,11.711,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4882,1.384,69.1,1.479,1.479,-0.630,1.779,-33.8,4.039,4.039,4.012,27.188,-19.5,6.938,6.938,32.739,91.375,-106.2,1.722,1.722,97.398,1.569,-74.6,0.817,0.817,1.060,-11.438,-25.2,-0.865,-0.865,-6.332,-50.062,-42.0,-11.438,-11.438,-48.469,-105.938,138.0,10.547,10.547,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4902,1.562,81.1,-0.373,-0.373,-0.630,1.717,-32.1,4.926,4.926,4.012,27.109,-30.1,8.031,8.031,32.739,91.250,-83.4,1.419,1.419,97.398,1.406,-81.1,3.756,3.756,1.060,-11.492,-25.3,-2.408,-2.408,-6.332,-50.219,-64.2,-13.344,-13.344,-48.469,-105.625,157.9,11.469,11.469,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4922,1.723,80.2,-3.947,-3.947,-0.630,1.650,-30.3,5.957,5.957,4.012,27.047,-29.6,17.562,17.562,32.739,91.125,-57.5,-1.632,-1.632,97.398,1.259,-78.1,5.898,5.898,1.060,-11.562,-32.4,-1.317,-1.317,-6.332,-50.406,-82.2,-10.008,-10.008,-48.469,-105.250,177.1,3.562,3.562,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4942,1.846,67.7,-6.668,-6.668,-0.630,1.613,-21.5,8.938,8.938,4.012,27.016,-15.5,14.547,14.547,32.739,91.125,-37.3,-5.277,-5.277,97.398,1.151,-63.0,6.617,6.617,1.060,-11.633,-33.7,-1.148,-1.148,-6.332,-50.594,-91.5,-6.691,-6.691,-48.469,-104.875,178.2,4.691,4.691,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4962,1.908,42.3,-6.379,-6.379,-0.630,1.610,-9.3,4.078,4.078,4.012,27.031,-1.0,7.727,7.727,32.739,91.062,-31.3,-1.697,-1.697,97.398,1.086,-41.1,14.945,14.945,1.060,-11.695,-31.9,-3.594,-3.594,-6.332,-50.812,-101.8,-9.664,-9.664,-48.469,-104.500,180.6,2.230,2.230,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.4982,1.924,16.6,-15.078,-15.078,-0.630,1.616,-2.5,2.303,2.303,4.012,27.016,-4.8,9.500,9.500,32.739,91.062,-11.7,3.895,3.895,97.398,1.099,-5.9,16.234,16.234,1.060,-11.758,-31.3,-7.320,-7.320,-6.332,-51.031,-105.2,-14.133,-14.133,-48.469,-104.188,160.5,-5.426,-5.426,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5002,1.836,-23.2,-10.312,-10.312,-0.630,1.606,-3.2,1.596,1.596,4.012,27.000,-9.6,10.273,10.273,32.739,91.125,15.8,3.473,3.473,97.398,1.218,36.6,10.602,10.602,1.060,-11.812,-29.2,-9.281,-9.281,-6.332,-51.281,-119.1,-11.805,-11.805,-48.469,-104.000,129.1,-8.312,-8.312,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5027,1.707,-48.8,-6.664,-6.664,-0.630,1.582,-9.0,1.408,1.408,4.012,26.969,-11.4,9.984,9.984,32.739,91.188,41.7,2.496,2.496,97.398,1.394,68.8,6.348,6.348,1.060,-11.891,-35.6,-9.180,-9.180,-6.332,-51.531,-121.7,-10.656,-10.656,-48.469,-103.875,82.7,-6.695,-6.695,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5048,1.557,-64.9,-4.941,-4.941,-0.630,1.554,-12.1,1.791,1.791,4.012,26.953,-9.5,9.578,9.578,32.739,91.375,73.6,1.344,1.344,97.398,1.606,91.8,3.516,3.516,1.060,-11.969,-40.2,-8.820,-8.820,-6.332,-51.781,-124.8,-9.891,-9.891,-48.469,-103.875,33.9,-5.352,-5.352,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5067,1.446,-59.4,-4.422,-4.422,-0.630,1.525,-13.7,2.275,2.275,4.012,26.922,-15.7,8.594,8.594,32.739,91.625,90.0,0.752,0.752,97.398,1.802,94.1,1.032,1.032,1.060,-12.047,-37.9,-8.734,-8.734,-6.332,-52.000,-114.7,-10.281,-10.281,-48.469,-103.938,-12.8,-3.613,-3.613,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5087,1.384,-41.1,-4.113,-4.113,-0.630,1.506,-10.7,2.018,2.018,4.012,26.906,-9.3,8.312,8.312,32.739,91.812,105.0,-0.077,-0.077,97.398,2.006,96.5,0.011,0.011,1.060,-12.094,-28.7,-8.984,-8.984,-6.332,-52.188,-104.1,-9.562,-9.562,-48.469,-104.125,-54.7,-2.264,-2.264,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5103,1.350,-26.7,-2.678,-2.678,-0.630,1.500,-5.5,1.685,1.685,4.012,26.891,-9.5,6.844,6.844,32.739,92.062,116.8,-0.907,-0.907,97.398,2.172,87.8,-2.445,-2.445,1.060,-12.109,-16.9,-8.680,-8.680,-6.332,-52.344,-82.8,-8.805,-8.805,-48.469,-104.312,-89.4,-0.763,-0.763,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5122,1.358,-6.6,-2.039,-2.039,-0.630,1.510,0.5,1.547,1.547,4.012,26.906,1.6,5.473,5.473,32.739,92.312,125.1,-2.088,-2.088,97.398,2.291,68.2,-3.691,-3.691,1.060,-12.102,-3.0,-8.891,-8.891,-6.332,-52.469,-65.1,-7.781,-7.781,-48.469,-104.562,-109.2,0.915,0.915,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5142,1.384,5.6,5.824,5.824,-0.630,1.544,13.3,2.082,2.082,4.012,26.906,-1.7,6.246,6.246,32.739,92.562,124.6,-3.848,-3.848,97.398,2.359,43.9,-14.992,-14.992,1.060,-12.094,4.8,-4.004,-4.004,-6.332,-52.469,-29.2,-4.371,-4.371,-48.469,-104.812,-130.9,3.195,3.195,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5162,1.475,31.6,2.324,2.324,-0.630,1.572,15.7,5.898,5.898,4.012,26.906,3.5,8.727,8.727,32.739,92.812,120.3,-4.383,-4.383,97.398,2.311,-0.5,-8.953,-8.953,1.060,-12.062,12.3,0.217,0.217,-6.332,-52.438,5.7,-1.163,-1.163,-48.469,-105.125,-134.1,4.914,4.914,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5182,1.594,49.3,-1.162,-1.162,-0.630,1.645,28.0,5.828,5.828,4.012,26.906,2.5,7.758,7.758,32.739,93.062,114.4,-5.031,-5.031,97.398,2.172,-44.0,0.175,0.175,1.060,-11.984,28.9,1.432,1.432,-6.332,-52.281,46.9,-0.203,-0.203,-48.469,-105.375,-139.1,7.359,7.359,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5202,1.688,46.7,-9.391,-9.391,-0.630,1.741,40.7,3.889,3.889,4.012,26.922,5.4,7.379,7.379,32.739,93.250,103.4,-5.176,-5.176,97.398,2.031,-59.7,2.385,2.385,1.060,-11.883,41.2,0.589,0.589,-6.332,-52.094,82.8,-0.153,-0.153,-48.469,-105.688,-134.6,7.652,7.652,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5222,1.726,28.6,-2.029,-2.029,-0.630,1.817,39.1,4.996,4.996,4.012,26.922,-1.5,6.074,6.074,32.739,93.438,91.9,-5.250,-5.250,97.398,1.870,-72.8,2.008,2.008,1.060,-11.773,47.9,-0.851,-0.851,-6.332,-51.812,112.9,-2.201,-2.201,-48.469,-105.875,-120.0,7.621,7.621,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5242,1.764,23.1,-0.775,-0.775,-0.630,1.864,28.6,1.985,1.985,4.012,26.906,-8.8,2.514,2.514,32.739,93.562,77.6,-5.066,-5.066,97.398,1.726,-72.9,6.879,6.879,1.060,-11.672,49.4,0.049,0.049,-6.332,-51.562,127.9,-4.992,-4.992,-48.469,-106.062,-107.4,7.508,7.508,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5262,1.779,14.2,-6.016,-6.016,-0.630,1.864,9.9,5.016,5.016,4.012,26.859,-17.8,6.000,6.000,32.739,93.688,68.2,-4.707,-4.707,97.398,1.604,-65.9,13.492,13.492,1.060,-11.570,51.4,1.310,1.310,-6.332,-51.281,131.6,-3.186,-3.186,-48.469,-106.250,-92.6,7.277,7.277,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5282,1.729,-10.4,-13.102,-13.102,-0.630,1.839,-5.7,5.449,5.449,4.012,26.797,-23.8,7.395,7.395,32.739,93.812,59.1,-5.672,-5.672,97.398,1.575,-32.5,12.984,12.984,1.060,-11.477,48.3,1.420,1.420,-6.332,-51.000,134.0,-2.100,-2.100,-48.469,-106.375,-74.8,7.043,7.043,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5304,1.531,-55.0,-9.109,-9.109,-0.630,1.836,-2.4,4.914,4.914,4.012,26.781,-6.9,9.094,9.094,32.739,93.812,27.2,-8.328,-8.328,97.398,1.650,15.6,8.695,8.695,1.060,-11.336,47.5,1.032,1.032,-6.332,-50.625,129.0,-2.309,-2.309,-48.469,-106.500,-52.8,6.043,6.043,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5325,1.350,-78.6,-6.938,-6.938,-0.630,1.842,1.3,5.301,5.301,4.012,26.797,2.8,9.422,9.422,32.739,93.812,3.0,-8.953,-8.953,97.398,1.738,33.0,5.750,5.750,1.060,-11.242,46.5,1.104,1.104,-6.332,-50.375,125.1,-2.387,-2.387,-48.469,-106.562,-35.1,5.367,5.367,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5347,1.268,-80.6,-6.234,-6.234,-0.630,1.864,9.5,5.660,5.660,4.012,26.812,9.1,8.680,8.680,32.739,93.812,-8.3,-8.234,-8.234,97.398,1.798,42.4,2.900,2.900,1.060,-11.188,48.7,0.779,0.779,-6.332,-50.281,116.9,-2.135,-2.135,-48.469,-106.625,-30.5,4.922,4.922,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5368,1.029,-77.8,-2.682,-2.682,-0.630,1.917,18.3,5.547,5.547,4.012,26.922,31.0,7.820,7.820,32.739,93.688,-38.6,-6.613,-6.613,97.398,1.933,41.6,-2.861,-2.861,1.060,-11.047,47.4,0.009,0.009,-6.332,-49.969,102.4,-2.547,-2.547,-48.469,-106.625,-12.9,5.195,5.195,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5382,0.982,-65.1,3.525,3.525,-0.630,1.955,27.4,5.027,5.027,4.012,26.969,39.9,5.895,5.895,32.739,93.625,-45.8,-5.375,-5.375,97.398,1.949,31.2,-5.199,-5.199,1.060,-11.016,40.2,-0.561,-0.561,-6.332,-49.875,98.2,-4.348,-4.348,-48.469,-106.625,-2.6,5.129,5.129,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5402,0.910,-43.5,8.086,8.086,-0.630,1.980,18.4,3.979,3.979,4.012,27.062,42.8,3.594,3.594,32.739,93.500,-60.8,-7.562,-7.562,97.398,1.933,5.0,-6.195,-6.195,1.060,-10.945,34.3,-2.082,-2.082,-6.332,-49.719,85.2,-8.102,-8.102,-48.469,-106.562,11.8,10.039,10.039,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5422,0.929,-8.3,8.117,8.117,-0.630,2.031,20.9,2.639,2.639,4.012,27.141,42.1,0.548,0.548,32.739,93.312,-75.7,-2.398,-2.398,97.398,1.870,-18.6,-4.031,-4.031,1.060,-10.930,16.0,-3.756,-3.756,-6.332,-49.594,64.6,-12.859,-12.859,-48.469,-106.438,38.7,13.391,13.391,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5442,1.017,24.9,5.355,5.355,-0.630,2.027,6.3,2.199,2.199,4.012,27.219,35.2,0.233,0.233,32.739,93.125,-80.9,-1.667,-1.667,97.398,1.748,-44.9,-1.679,-1.679,1.060,-10.930,4.8,-2.938,-2.938,-6.332,-49.562,33.3,-12.812,-12.812,-48.469,-106.250,74.6,12.828,12.828,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5462,1.151,53.9,3.029,3.029,-0.630,1.989,-10.1,2.945,2.945,4.012,27.250,21.6,2.480,2.480,32.739,93.000,-70.8,-1.890,-1.890,97.398,1.610,-58.7,0.266,0.266,1.060,-10.969,-9.8,-2.193,-2.193,-6.332,-49.562,6.9,-13.008,-13.008,-48.469,-106.000,109.5,11.000,11.000,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5482,1.280,61.2,1.077,1.077,-0.630,1.942,-19.3,4.008,4.008,4.012,27.250,10.8,4.344,4.344,32.739,92.812,-75.2,-1.906,-1.906,97.398,1.446,-73.0,2.314,2.314,1.060,-11.008,-15.6,-2.430,-2.430,-6.332,-49.625,-17.3,-12.328,-12.328,-48.469,-105.688,140.0,10.047,10.047,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5502,1.412,60.7,-0.848,-0.848,-0.630,1.896,-22.6,4.656,4.656,4.012,27.219,-3.9,6.625,6.625,32.739,92.750,-66.4,-2.668,-2.668,97.398,1.303,-72.9,4.172,4.172,1.060,-11.055,-20.4,-2.012,-2.012,-6.332,-49.750,-39.5,-11.336,-11.336,-48.469,-105.375,160.9,6.938,6.938,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5522,1.557,65.1,-3.318,-3.318,-0.630,1.864,-16.6,6.402,6.402,4.012,27.188,-7.5,11.211,11.211,32.739,92.562,-64.4,-4.695,-4.695,97.398,1.161,-72.4,5.180,5.180,1.060,-11.109,-24.9,-1.246,-1.246,-6.332,-49.875,-53.5,-9.148,-9.148,-48.469,-105.000,176.2,4.504,4.504,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5542,1.647,51.7,-5.008,-5.008,-0.630,1.833,-15.5,6.688,6.688,4.012,27.188,-4.1,13.125,13.125,32.739,92.438,-66.4,-4.516,-4.516,97.398,1.073,-54.1,7.684,7.684,1.060,-11.172,-27.4,-2.662,-2.662,-6.332,-50.031,-69.6,-8.430,-8.430,-48.469,-104.625,184.4,5.566,5.566,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5562,1.710,38.1,-5.746,-5.746,-0.630,1.823,-10.3,2.396,2.396,4.012,27.203,3.9,9.219,9.219,32.739,92.312,-59.9,0.485,0.485,97.398,1.008,-40.1,17.047,17.047,1.060,-11.258,-36.3,-4.828,-4.828,-6.332,-50.219,-81.4,-11.508,-11.508,-48.469,-104.250,180.9,4.340,4.340,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5582,1.691,5.4,-13.977,-13.977,-0.630,1.802,-11.2,2.105,2.105,4.012,27.203,-3.1,6.441,6.441,32.739,92.250,-41.9,4.297,4.297,97.398,1.058,3.2,16.266,16.266,1.060,-11.352,-40.9,-6.738,-6.738,-6.332,-50.469,-107.2,-14.602,-14.602,-48.469,-103.875,174.1,-3.568,-3.568,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5602,1.519,-49.2,-8.438,-8.438,-0.630,1.723,-20.2,3.086,3.086,4.012,27.141,-18.0,9.234,9.234,32.739,92.250,-7.9,3.785,3.785,97.398,1.293,65.5,9.539,9.539,1.060,-11.523,-51.8,-7.785,-7.785,-6.332,-50.906,-139.1,-11.773,-11.773,-48.469,-103.500,128.2,-5.426,-5.426,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5622,1.443,-59.5,-7.301,-7.301,-0.630,1.682,-28.0,3.152,3.152,4.012,27.125,-17.3,9.445,9.445,32.739,92.312,7.1,3.461,3.461,97.398,1.399,81.6,6.441,6.441,1.060,-11.570,-48.7,-8.602,-8.602,-6.332,-51.031,-137.5,-11.555,-11.555,-48.469,-103.438,105.9,-6.688,-6.688,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5642,1.293,-69.0,-4.496,-4.496,-0.630,1.632,-27.5,3.236,3.236,4.012,27.062,-22.0,10.258,10.258,32.739,92.438,38.4,2.971,2.971,97.398,1.629,101.7,3.746,3.746,1.060,-11.648,-43.0,-8.836,-8.836,-6.332,-51.344,-149.9,-10.680,-10.680,-48.469,-103.375,59.2,-5.051,-5.051,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5662,1.161,-65.8,-3.494,-3.494,-0.630,1.598,-21.6,3.008,3.008,4.012,27.031,-20.2,10.047,10.047,32.739,92.562,58.8,2.354,2.354,97.398,1.864,112.2,1.358,1.358,1.060,-11.727,-41.1,-9.289,-9.289,-6.332,-51.656,-147.6,-10.148,-10.148,-48.469,-103.375,11.3,-4.496,-4.496,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5682,1.073,-51.4,-2.328,-2.328,-0.630,1.572,-16.9,2.596,2.596,4.012,27.031,-10.3,9.734,9.734,32.739,92.688,70.1,1.532,1.532,97.398,2.084,109.7,-1.162,-1.162,1.060,-11.797,-37.9,-9.594,-9.594,-6.332,-51.938,-136.6,-9.820,-9.820,-48.469,-103.500,-26.2,-3.646,-3.646,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.5702,1.029,-32.3,-0.405,-0.405,-0.630,1.575,-6.3,2.762,2.762,4.012,27.031,-4.7,7.539,7.539,32.739,92.875,84.3,0.468,0.468,97.398,2.256,93.6,-5.230,-5.230,1.060,-11.859,-32.5,-9.727,-9.727,-6.332,-52.156,-121.2,-8.023,-8.023,-48.469,-103.688,-64.9,-1.557,-1.557,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
