t,q0,dq0,tau0,cmd0,q1,dq1,tau1,cmd1,q2,dq2,tau2,cmd2,q3,dq3,tau3,cmd3,q4,dq4,tau4,cmd4,q5,dq5,tau5,cmd5,q6,dq6,tau6,cmd6,q7,dq7,tau7,cmd7,q8,dq8,tau8,cmd8,q9,dq9,tau9,cmd9
1.8600,2.100,-6.3,-4.555,2.105,1.650,-8.2,0.536,1.666,27.484,-25.9,5.730,27.531,93.562,43.5,-0.109,93.500,-1.136,51.4,2.762,-1.233,-4.875,-4.4,-9.031,-4.871,-45.125,-61.7,-8.836,-45.000,-98.375,-4.7,-0.641,-98.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8620,2.094,-3.5,-4.332,2.100,1.653,-3.8,0.052,1.650,27.469,-12.9,5.234,27.484,93.688,47.7,-0.339,93.562,-1.079,39.2,3.361,-1.136,-4.887,-6.5,-8.656,-4.875,-45.219,-54.6,-8.570,-45.125,-98.438,-17.8,-1.328,-98.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8640,2.104,1.0,-4.391,2.094,1.676,5.5,-0.287,1.653,27.453,-11.3,4.246,27.469,93.750,47.6,-0.715,93.688,-1.042,25.0,4.371,-1.079,-4.910,-9.2,-8.102,-4.887,-45.312,-47.0,-8.672,-45.219,-98.500,-26.1,-1.039,-98.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8660,2.104,-0.0,-4.820,2.104,1.676,3.4,-0.580,1.676,27.438,-8.1,3.680,27.453,93.875,44.8,-1.215,93.750,-0.992,23.9,5.105,-1.042,-4.945,-13.7,-7.828,-4.910,-45.375,-41.8,-8.430,-45.312,-98.562,-29.3,-0.488,-98.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8680,2.096,-2.1,-4.875,2.104,1.679,2.7,-1.297,1.676,27.422,-8.2,2.789,27.438,93.938,46.6,-1.450,93.875,-0.960,17.5,5.523,-0.992,-4.984,-16.1,-7.434,-4.945,-45.406,-30.2,-8.562,-45.375,-98.625,-29.4,2.244,-98.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8700,2.086,-4.7,-4.684,2.096,1.673,-0.2,-1.469,1.679,27.375,-14.6,2.283,27.422,94.000,43.6,-1.656,93.938,-0.919,19.5,5.977,-0.960,-5.008,-13.4,-6.715,-4.984,-45.438,-15.3,-8.891,-45.406,-98.688,-31.5,4.254,-98.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8720,2.074,-5.5,-1.997,2.086,1.650,-6.1,-0.883,1.673,27.344,-18.7,2.756,27.375,94.125,40.4,-1.464,94.000,-0.907,9.7,2.424,-0.919,-5.004,-3.6,-4.988,-5.008,-45.438,-7.5,-9.195,-45.438,-98.688,-23.7,3.744,-98.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8740,2.078,-0.1,-0.160,2.074,1.629,-10.1,0.424,1.650,27.297,-21.8,4.250,27.344,94.188,33.3,-1.246,94.125,-0.907,1.1,1.042,-0.907,-5.000,0.8,-5.629,-5.004,-45.438,-1.5,-8.516,-45.438,-98.750,-15.0,3.527,-98.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8760,2.104,8.8,-0.463,2.078,1.619,-7.2,0.536,1.629,27.234,-24.5,4.809,27.297,94.250,32.6,-1.157,94.188,-0.938,-11.4,1.710,-0.907,-4.988,3.1,-5.824,-5.000,-45.406,5.7,-8.539,-45.438,-98.688,-1.5,3.297,-98.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8780,2.141,15.7,-0.546,2.104,1.613,-5.2,0.696,1.619,27.219,-16.5,5.320,27.234,94.250,25.1,-1.235,94.250,-0.988,-20.4,1.979,-0.938,-4.977,1.7,-5.051,-4.988,-45.375,10.8,-7.855,-45.406,-98.688,2.8,2.721,-98.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8800,2.162,18.1,-0.729,2.141,1.626,2.1,1.159,1.613,27.188,-18.8,5.098,27.219,94.250,24.0,-1.091,94.250,-1.029,-28.4,3.121,-0.988,-4.965,4.6,-5.520,-4.977,-45.344,13.7,-8.555,-45.375,-98.688,8.0,2.711,-98.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8821,2.229,21.3,-1.958,2.162,1.647,7.8,0.249,1.626,27.172,-11.5,4.289,27.188,94.312,14.2,-0.708,94.250,-1.133,-33.8,4.855,-1.029,-4.961,1.5,-5.703,-4.965,-45.312,12.3,-9.094,-45.344,-98.625,15.6,3.168,-98.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8841,2.271,21.2,-3.996,2.229,1.660,6.8,-0.341,1.647,27.172,-1.0,2.949,27.172,94.375,15.8,-0.556,94.312,-1.192,-31.1,7.789,-1.133,-4.969,-0.0,-6.234,-4.961,-45.312,4.3,-10.328,-45.312,-98.562,20.8,3.723,-98.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8862,2.301,16.3,-4.059,2.271,1.679,8.3,-0.919,1.660,27.172,-0.4,2.787,27.172,94.375,7.3,-0.738,94.375,-1.221,-20.6,4.703,-1.192,-4.984,-3.7,-5.441,-4.969,-45.344,-3.3,-9.344,-45.312,-98.562,26.0,3.510,-98.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8880,2.322,13.6,-2.152,2.301,1.688,6.8,-0.255,1.679,27.188,4.4,3.930,27.172,94.375,10.9,-0.587,94.375,-1.246,-15.2,5.109,-1.221,-4.988,-3.0,-6.504,-4.984,-45.344,-3.9,-10.156,-45.344,-98.500,31.5,3.436,-98.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8900,2.344,12.7,-2.965,2.322,1.688,1.8,-0.828,1.688,27.188,1.0,3.451,27.188,94.375,1.6,-0.861,94.375,-1.265,-12.0,3.633,-1.246,-4.988,0.1,-5.875,-4.988,-45.375,-8.1,-10.156,-45.344,-98.375,32.6,3.783,-98.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8920,2.363,10.3,-1.851,2.344,1.686,-2.1,0.004,1.688,27.188,1.6,4.102,27.188,94.375,3.5,-0.940,94.375,-1.280,-10.9,5.297,-1.265,-4.973,7.1,-6.305,-4.988,-45.406,-11.6,-10.984,-45.375,-98.312,41.5,4.047,-98.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8940,2.391,11.3,-4.016,2.363,1.694,2.7,0.030,1.686,27.219,7.2,3.525,27.188,94.375,-1.3,-0.853,94.375,-1.280,-5.1,5.461,-1.280,-4.965,7.2,-6.398,-4.973,-45.438,-13.7,-11.227,-45.406,-98.188,42.8,4.266,-98.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8960,2.422,12.7,-5.934,2.391,1.688,0.0,0.038,1.694,27.234,5.2,3.090,27.219,94.375,-2.0,-0.440,94.375,-1.262,3.6,6.980,-1.280,-4.969,1.6,-6.875,-4.965,-45.469,-16.8,-11.578,-45.438,-98.125,55.2,4.766,-98.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8980,2.436,7.8,-4.555,2.422,1.679,-4.0,-0.081,1.688,27.250,7.9,3.590,27.234,94.375,-5.3,-0.697,94.375,-1.233,10.7,4.453,-1.262,-4.961,2.4,-6.137,-4.969,-45.500,-19.8,-10.930,-45.469,-98.000,57.1,4.398,-98.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9000,2.436,2.0,-7.000,2.436,1.682,-2.1,-0.281,1.679,27.250,4.7,2.863,27.250,94.375,-4.0,0.633,94.375,-1.202,13.1,8.258,-1.233,-4.965,-0.6,-7.883,-4.961,-45.562,-22.5,-11.508,-45.500,-97.875,56.4,4.617,-98.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9020,2.438,1.8,-4.750,2.436,1.688,0.8,-0.874,1.682,27.250,4.3,3.361,27.250,94.312,-3.3,-0.305,94.375,-1.151,19.1,4.230,-1.202,-4.988,-8.1,-6.375,-4.965,-45.625,-25.5,-10.961,-45.562,-97.750,59.5,4.188,-97.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9040,2.406,-7.7,-5.969,2.438,1.679,-1.5,-0.434,1.688,27.250,-2.8,3.188,27.250,94.375,0.2,0.763,94.312,-1.086,26.9,7.180,-1.151,-4.992,-4.4,-7.684,-4.988,-45.656,-25.0,-11.797,-45.625,-97.625,60.8,4.375,-97.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9060,2.400,-6.9,-6.414,2.406,1.676,-1.4,-1.038,1.679,27.234,-5.6,3.156,27.250,94.375,0.4,0.465,94.375,-1.061,25.8,5.641,-1.086,-5.004,-5.9,-7.770,-4.992,-45.688,-26.8,-11.352,-45.656,-97.562,68.4,4.367,-97.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9082,2.359,-11.1,-5.027,2.400,1.653,-7.1,-0.978,1.676,27.234,-3.6,3.244,27.234,94.375,2.3,0.720,94.375,-0.957,31.7,5.695,-1.061,-5.035,-8.9,-7.543,-5.004,-45.781,-26.3,-11.086,-45.688,-97.312,66.5,4.160,-97.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9100,2.334,-10.6,-4.852,2.359,1.642,-7.2,-0.900,1.653,27.219,-7.9,3.445,27.234,94.375,4.5,0.693,94.375,-0.888,33.2,5.285,-0.957,-5.051,-8.8,-7.688,-5.035,-45.844,-26.8,-11.609,-45.781,-97.188,67.8,4.125,-97.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9121,2.311,-11.3,-5.039,2.334,1.619,-10.7,-0.751,1.642,27.203,-9.0,3.475,27.219,94.375,9.5,0.657,94.375,-0.825,31.0,5.234,-0.888,-5.082,-11.8,-7.488,-5.051,-45.906,-25.6,-11.742,-45.844,-97.062,65.4,4.105,-97.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9142,2.277,-14.7,-4.352,2.311,1.610,-7.2,-0.649,1.619,27.203,-5.5,3.512,27.203,94.438,8.2,0.641,94.375,-0.750,34.7,4.457,-0.825,-5.098,-9.5,-7.820,-5.082,-45.938,-25.7,-12.039,-45.906,-96.938,64.6,3.205,-97.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9160,2.270,-8.1,-4.707,2.277,1.594,-7.2,-0.213,1.610,27.203,-0.4,3.748,27.203,94.438,11.2,0.610,94.438,-0.684,36.0,5.156,-0.750,-5.133,-15.2,-7.883,-5.098,-46.000,-29.4,-12.070,-45.938,-96.812,61.7,3.162,-96.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9180,2.250,-8.2,-4.434,2.270,1.575,-8.5,-0.266,1.594,27.188,-4.1,3.633,27.203,94.500,13.8,0.519,94.438,-0.644,27.9,5.047,-0.684,-5.164,-16.8,-7.895,-5.133,-46.031,-27.2,-11.883,-46.000,-96.750,52.8,3.715,-96.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9200,2.234,-7.3,-4.469,2.250,1.566,-6.3,-0.316,1.575,27.172,-4.2,3.508,27.188,94.500,18.5,0.310,94.500,-0.596,26.0,5.508,-0.644,-5.176,-11.0,-7.914,-5.164,-46.094,-23.6,-11.688,-46.031,-96.625,45.8,3.475,-96.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9220,2.215,-9.3,-4.414,2.234,1.557,-4.9,-0.259,1.566,27.172,-0.7,3.250,27.172,94.562,21.4,0.161,94.500,-0.568,20.2,5.750,-0.596,-5.203,-12.9,-7.988,-5.176,-46.125,-26.8,-11.906,-46.094,-96.562,37.0,4.371,-96.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9240,2.207,-6.6,-4.523,2.215,1.554,-3.2,-0.564,1.557,27.172,-1.3,3.113,27.172,94.625,19.0,0.014,94.562,-0.537,18.8,6.066,-0.568,-5.230,-13.9,-7.824,-5.203,-46.188,-23.5,-11.797,-46.125,-96.500,35.9,5.172,-96.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9260,2.199,-4.9,-3.914,2.207,1.550,-1.8,-0.529,1.554,27.172,-1.1,3.348,27.172,94.625,16.2,-0.635,94.625,-0.518,14.5,4.922,-0.537,-5.258,-13.5,-7.707,-5.230,-46.219,-26.4,-11.047,-46.188,-96.438,28.5,5.121,-96.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9280,2.197,-3.4,-2.916,2.199,1.544,-3.3,-0.397,1.550,27.172,-1.9,3.332,27.172,94.688,19.2,-1.017,94.625,-0.512,6.7,3.752,-0.518,-5.270,-8.8,-6.637,-5.258,-46.281,-20.9,-10.430,-46.219,-96.375,32.0,4.680,-96.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9300,2.213,4.9,-1.553,2.197,1.550,0.9,0.124,1.544,27.156,-3.6,3.686,27.172,94.688,9.1,-1.083,94.688,-0.518,0.3,2.506,-0.512,-5.273,-4.8,-6.770,-5.270,-46.312,-24.4,-10.000,-46.281,-96.312,29.4,4.312,-96.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9320,2.230,7.5,-0.818,2.213,1.560,4.4,0.398,1.550,27.156,-1.4,4.141,27.156,94.688,5.4,-1.235,94.688,-0.546,-9.6,1.603,-0.518,-5.270,1.0,-6.539,-5.273,-46.312,-11.5,-9.914,-46.312,-96.312,23.6,4.375,-96.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9342,2.291,20.1,-0.327,2.230,1.560,1.9,0.524,1.560,27.156,-3.4,4.633,27.156,94.688,3.9,-1.447,94.688,-0.590,-16.6,1.159,-0.546,-5.262,2.9,-6.242,-5.270,-46.344,-7.3,-9.477,-46.312,-96.250,19.4,4.348,-96.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9361,2.354,26.4,-0.759,2.291,1.582,7.6,0.530,1.560,27.188,5.4,4.543,27.156,94.688,-6.0,-1.121,94.688,-0.671,-32.2,2.053,-0.590,-5.258,2.3,-6.352,-5.262,-46.344,-4.8,-10.273,-46.344,-96.250,16.2,4.539,-96.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9382,2.441,35.4,-2.520,2.354,1.598,8.7,0.204,1.582,27.188,3.0,4.148,27.188,94.625,-8.1,-1.149,94.688,-0.747,-35.2,4.234,-0.671,-5.254,-0.0,-6.660,-5.258,-46.344,-4.7,-9.758,-46.344,-96.250,8.3,4.840,-96.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9402,2.525,39.7,-2.648,2.441,1.616,8.5,0.263,1.598,27.203,5.3,4.914,27.188,94.625,-13.5,-1.738,94.625,-0.838,-41.1,3.969,-0.747,-5.242,1.3,-6.070,-5.254,-46.344,-5.2,-8.070,-46.344,-96.250,0.5,4.848,-96.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9420,2.592,33.2,-3.719,2.525,1.650,14.5,0.867,1.616,27.219,7.3,6.031,27.203,94.625,-13.0,-1.867,94.625,-0.923,-43.7,4.113,-0.838,-5.230,4.7,-4.629,-5.242,-46.344,-2.0,-8.000,-46.344,-96.250,-8.3,4.102,-96.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9440,2.652,30.4,-3.922,2.592,1.670,11.6,1.114,1.650,27.250,11.1,6.293,27.219,94.562,-19.1,-1.948,94.625,-0.979,-34.2,4.414,-0.923,-5.223,5.0,-4.184,-5.230,-46.344,3.5,-7.461,-46.344,-96.312,-6.3,3.867,-96.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9460,2.701,26.5,-4.934,2.652,1.707,15.9,1.592,1.670,27.281,15.4,8.430,27.250,94.500,-26.8,-3.457,94.562,-1.058,-37.6,4.914,-0.979,-5.195,8.1,-2.816,-5.223,-46.312,8.2,-5.137,-46.344,-96.312,-18.0,3.105,-96.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9480,2.730,18.4,-5.270,2.701,1.741,15.8,2.791,1.707,27.312,20.4,8.930,27.281,94.438,-30.2,-3.990,94.500,-1.102,-29.5,4.602,-1.058,-5.156,15.2,-2.299,-5.195,-46.281,12.5,-5.434,-46.312,-96.375,-20.7,2.766,-96.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9500,2.736,9.5,-9.406,2.730,1.792,20.4,4.031,1.741,27.391,30.6,10.484,27.312,94.375,-36.7,-4.285,94.438,-1.133,-20.9,7.863,-1.102,-5.102,22.2,-0.630,-5.156,-46.250,19.3,-2.859,-46.281,-96.438,-25.2,1.436,-96.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9520,2.693,-10.8,-10.461,2.736,1.854,26.4,4.488,1.792,27.484,40.0,10.562,27.391,94.250,-44.6,-4.234,94.375,-1.139,-8.3,8.641,-1.133,-5.047,25.0,-0.413,-5.102,-46.188,27.8,-2.672,-46.250,-96.500,-40.7,1.060,-96.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9540,2.623,-26.0,-9.703,2.693,1.917,28.7,4.699,1.854,27.594,52.1,9.789,27.484,94.125,-58.0,-2.338,94.250,-1.107,7.7,7.891,-1.139,-4.973,31.2,-0.587,-5.047,-46.094,34.4,-3.197,-46.188,-96.625,-46.7,1.228,-96.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9560,2.549,-33.1,-8.516,2.623,1.977,28.8,4.938,1.917,27.734,58.3,9.375,27.594,94.000,-62.2,-1.266,94.125,-1.058,19.3,6.207,-1.107,-4.922,25.5,-1.076,-4.973,-46.000,45.2,-3.740,-46.094,-96.750,-56.5,1.650,-96.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9580,2.467,-36.7,-7.762,2.549,2.018,23.2,5.340,1.977,27.844,59.1,9.367,27.734,93.875,-62.6,0.177,94.000,-0.998,27.0,5.133,-1.058,-4.875,23.3,-1.425,-4.922,-45.906,49.9,-4.211,-46.000,-96.875,-61.2,1.835,-96.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9600,2.375,-40.8,-6.172,2.467,2.049,19.2,6.746,2.018,27.984,62.1,8.375,27.844,93.812,-52.1,3.100,93.875,-0.938,30.1,3.629,-0.998,-4.840,21.2,-0.551,-4.875,-45.781,52.6,-4.832,-45.906,-97.000,-69.6,1.911,-96.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9622,2.316,-33.7,-5.879,2.375,2.047,7.5,8.258,2.049,28.094,56.6,9.078,27.984,93.688,-41.8,2.922,93.812,-0.891,25.3,2.684,-0.938,-4.820,13.8,-0.483,-4.840,-45.688,47.6,-4.988,-45.781,-97.188,-76.2,2.266,-97.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9643,2.266,-28.1,-5.805,2.316,2.037,0.5,9.117,2.047,28.172,43.3,9.023,28.094,93.688,-25.9,3.156,93.688,-0.851,22.5,2.658,-0.891,-4.797,13.6,-0.173,-4.820,-45.625,43.2,-4.770,-45.688,-97.312,-75.8,2.541,-97.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9665,2.234,-20.0,-6.332,2.266,2.033,0.0,9.484,2.037,28.266,44.2,9.562,28.172,93.688,-10.3,2.594,93.688,-0.832,14.0,3.088,-0.851,-4.785,9.2,0.058,-4.797,-45.562,35.0,-4.535,-45.625,-97.500,-78.2,2.564,-97.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9683,2.215,-19.0,-6.223,2.234,2.027,-3.3,9.438,2.033,28.297,41.1,9.820,28.266,93.688,-0.5,2.400,93.688,-0.825,10.9,3.186,-0.832,-4.777,9.6,0.168,-4.785,-45.500,40.8,-4.383,-45.562,-97.562,-76.1,2.809,-97.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9700,2.191,-11.2,-6.812,2.215,2.023,-3.5,9.617,2.027,28.375,26.9,9.891,28.297,93.750,16.8,1.595,93.688,-0.825,2.2,3.836,-0.825,-4.762,7.9,0.380,-4.777,-45.438,25.3,-3.670,-45.500,-97.812,-72.4,2.943,-97.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9720,2.184,-6.9,-8.078,2.191,2.033,0.7,9.430,2.023,28.422,23.3,10.078,28.375,93.812,26.4,0.989,93.750,-0.832,-0.0,5.230,-0.825,-4.746,8.6,0.747,-4.762,-45.406,23.2,-2.930,-45.438,-97.938,-70.0,2.994,-97.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9740,2.168,-8.1,-8.367,2.184,2.043,4.1,9.336,2.033,28.422,9.7,9.891,28.422,93.875,32.8,-0.132,93.812,-0.841,-3.0,5.348,-0.832,-4.746,2.2,1.055,-4.746,-45.344,20.0,-2.180,-45.406,-98.062,-71.9,2.863,-97.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9760,2.162,-5.0,-9.094,2.168,2.037,1.6,9.359,2.043,28.406,0.2,9.992,28.422,94.000,38.4,-0.857,93.875,-0.844,-3.2,5.855,-0.841,-4.715,9.5,1.444,-4.746,-45.312,26.0,-1.786,-45.344,-98.188,-69.2,2.955,-98.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9780,2.137,-9.9,-9.070,2.162,2.027,-1.1,9.133,2.037,28.375,-8.7,9.992,28.406,94.062,38.9,-1.676,94.000,-0.825,3.3,5.473,-0.844,-4.684,15.0,1.724,-4.715,-45.281,16.8,-1.116,-45.312,-98.312,-57.2,3.004,-98.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9800,2.115,-11.2,-8.727,2.137,2.021,-1.9,8.805,2.027,28.344,-16.6,10.086,28.375,94.125,38.2,-2.641,94.062,-0.813,6.0,5.523,-0.825,-4.660,12.5,1.607,-4.684,-45.250,19.5,-0.784,-45.281,-98.375,-50.4,2.840,-98.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9820,2.090,-13.2,-8.789,2.115,2.016,-2.2,8.359,2.021,28.297,-19.1,10.188,28.344,94.188,27.9,-3.578,94.125,-0.803,4.1,5.305,-0.813,-4.617,18.0,1.661,-4.660,-45.219,16.3,-0.572,-45.250,-98.500,-43.7,2.766,-98.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9840,2.078,-8.6,-5.945,2.090,2.021,2.1,7.051,2.016,28.266,-17.0,10.219,28.297,94.250,19.2,-3.043,94.188,-0.791,3.9,2.133,-0.803,-4.582,16.3,-0.186,-4.617,-45.188,15.3,-0.449,-45.219,-98.562,-36.2,2.609,-98.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9860,2.074,-3.2,-1.805,2.078,2.002,-3.9,5.543,2.021,28.219,-21.2,7.930,28.266,94.250,9.5,-2.047,94.250,-0.803,-3.6,-0.209,-0.791,-4.555,12.8,-1.526,-4.582,-45.125,19.1,-2.889,-45.188,-98.625,-28.6,1.934,-98.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9880,2.121,13.6,-2.172,2.074,1.980,-8.0,5.340,2.002,28.188,-20.3,7.758,28.219,94.250,2.3,-1.536,94.250,-0.847,-16.1,0.437,-0.803,-4.559,4.1,-1.380,-4.555,-45.094,12.4,-3.088,-45.125,-98.625,-24.3,1.786,-98.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9900,2.199,30.0,-2.598,2.121,1.945,-14.0,4.848,1.980,28.141,-21.0,7.727,28.188,94.250,-0.5,-1.400,94.250,-0.913,-27.4,1.044,-0.847,-4.602,-11.8,-1.421,-4.559,-45.125,3.1,-3.660,-45.094,-98.688,-15.5,1.709,-98.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9920,2.285,37.4,-3.469,2.199,1.893,-23.2,4.957,1.945,28.078,-26.5,8.242,28.141,94.188,-5.5,-1.756,94.250,-1.008,-41.1,2.139,-0.913,-4.637,-15.4,-1.311,-4.602,-45.125,-8.9,-3.465,-45.125,-98.688,-12.9,1.896,-98.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9941,2.375,40.7,-4.172,2.285,1.861,-19.8,5.242,1.893,28.016,-30.2,8.938,28.078,94.188,-10.9,-1.728,94.188,-1.092,-42.9,3.094,-1.008,-4.691,-23.8,-0.980,-4.637,-45.156,-14.3,-3.396,-45.125,-98.688,-9.4,1.963,-98.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9960,2.469,43.8,-4.559,2.375,1.839,-13.8,5.105,1.861,27.953,-30.1,9.617,28.016,94.125,-18.1,-2.018,94.188,-1.192,-49.1,3.674,-1.092,-4.742,-25.1,-0.653,-4.691,-45.219,-19.9,-3.178,-45.156,-98.750,-6.3,2.033,-98.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.9980,2.541,38.8,-5.125,2.469,1.813,-13.9,4.746,1.839,27.906,-26.5,9.914,27.953,94.125,-20.1,-2.230,94.125,-1.274,-44.9,4.602,-1.192,-4.797,-25.8,-0.502,-4.742,-45.281,-29.0,-3.234,-45.219,-98.750,-0.6,2.273,-98.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.0000,2.605,33.2,-5.469,2.541,1.813,-5.8,3.893,1.813,27.859,-23.6,8.508,27.906,94.062,-24.3,-1.279,94.125,-1.358,-44.2,5.680,-1.274,-4.855,-28.5,-1.377,-4.797,-45.344,-30.9,-4.758,-45.281,-98.688,4.1,3.475,-98.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.0020,2.643,23.4,-4.941,2.605,1.813,-1.5,2.125,1.813,27.828,-24.4,7.773,27.859,94.000,-22.1,-0.924,94.062,-1.412,-33.4,6.012,-1.358,-4.918,-30.5,-2.150,-4.855,-45.438,-41.4,-5.539,-45.344,-98.688,10.5,4.031,-98.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.0040,2.684,20.4,-4.277,2.643,1.798,-4.1,1.646,1.813,27.781,-23.7,7.570,27.828,93.938,-23.8,-1.064,94.000,-1.440,-20.4,5.527,-1.412,-4.988,-33.2,-2.436,-4.918,-45.531,-50.4,-5.672,-45.438,-98.625,19.4,4.301,-98.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.0060,2.709,14.6,-4.344,2.684,1.761,-14.5,1.758,1.798,27.719,-29.8,7.910,27.781,93.938,-19.7,-0.890,93.938,-1.456,-11.7,4.832,-1.440,-5.066,-35.4,-2.619,-4.988,-45.688,-60.4,-5.730,-45.531,-98.562,28.2,4.496,-98.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.0080,2.727,11.9,-3.643,2.709,1.735,-13.0,1.556,1.761,27.641,-32.7,7.406,27.719,93.875,-14.8,-0.870,93.938,-1.450,-2.6,4.398,-1.456,-5.125,-31.2,-3.838,-5.066,-45.812,-63.9,-6.684,-45.688,-98.500,36.3,5.047,-98.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
2.0100,2.730,6.1,-3.719,2.727,1.688,-19.4,1.764,1.735,27.578,-33.9,7.234,27.641,93.875,-13.2,1.035,93.875,-1.415,10.4,4.625,-1.450,-5.145,-16.7,-4.863,-5.125,-45.969,-73.1,-6.566,-45.812,-98.375,48.3,5.023,-98.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
