t,pct,split,q0,q1,q2,q3,q4,q5,q6,q7,cmd0,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,cmd7,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,ff0,ff1,ff2,ff3,ff4,ff5,ff6,ff7,aux0,aux1,aux2,aux3,aux4,aux5,aux6,aux7
4515.007,100.0,50.0,3.600,8.547,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.324,3.340,7.059,-4.055,4.789,-3.312,-5.395,4.410,-2.079,7.355,0.952,11.111,2.217,7.492,1.108,11.124,3.910,4.504,30.578,87.938,-1.472,-7.930,-47.156,-91.062
4515.107,100.0,50.0,3.605,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.293,3.402,7.035,-4.074,4.680,-3.256,-5.242,4.375,-2.076,7.350,0.949,11.110,2.218,7.492,1.108,11.124,3.932,5.117,29.938,87.875,-1.032,-7.973,-47.031,-91.312
4515.209,100.0,50.0,3.605,8.539,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.324,3.320,7.012,-4.059,4.504,-3.307,-5.168,4.312,-2.076,7.359,0.955,11.111,2.221,7.492,1.108,11.124,4.613,4.812,31.547,88.250,-1.362,-7.688,-47.094,-91.312
4515.309,100.0,50.0,3.605,8.547,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.293,3.393,6.961,-4.059,4.707,-3.295,-5.426,4.379,-2.076,7.355,0.952,11.111,2.218,7.492,1.108,11.124,3.889,5.117,31.547,88.688,-1.604,-7.953,-47.062,-91.312
4515.411,100.0,50.0,3.611,8.562,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.184,3.438,6.969,-4.047,4.707,-3.146,-5.324,4.602,-2.072,7.346,0.946,11.110,2.218,7.492,1.108,11.124,3.953,4.172,29.156,87.875,-1.428,-7.906,-47.031,-91.312
4515.513,100.0,50.0,3.609,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.445,3.320,6.957,-4.031,4.523,-3.301,-5.387,4.379,-2.073,7.350,0.949,11.110,2.218,7.492,1.108,11.124,4.285,4.504,29.938,87.562,-1.164,-7.887,-46.906,-91.188
4515.613,100.0,50.0,3.605,8.547,32.594,86.875,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.398,3.412,7.027,-4.020,4.695,-3.271,-5.285,4.336,-2.076,7.355,0.952,11.111,2.223,7.492,1.108,11.124,3.953,4.172,30.906,87.438,-1.802,-7.953,-47.375,-90.625
4515.713,100.0,50.0,3.605,8.555,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.418,3.422,6.984,-4.027,4.605,-3.320,-5.305,4.363,-2.076,7.350,0.949,11.110,2.221,7.488,1.105,11.124,3.998,4.504,29.938,88.062,-0.966,-7.973,-47.062,-91.500
4515.815,100.0,50.0,3.596,8.555,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.168,3.469,7.035,-4.086,4.430,-3.379,-5.297,4.301,-2.082,7.351,0.949,11.111,2.221,7.488,1.105,11.124,3.910,4.590,30.266,87.625,-1.538,-7.906,-47.000,-91.375
4515.915,100.0,50.0,3.605,8.555,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.230,3.443,7.051,-4.109,4.508,-3.291,-5.215,4.297,-2.076,7.350,0.949,11.110,2.217,7.492,1.108,11.124,3.889,4.590,29.781,87.562,-1.867,-7.863,-47.156,-90.812
4516.017,100.0,50.0,3.600,8.547,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.074,3.379,7.035,-4.047,4.727,-3.184,-5.301,4.492,-2.079,7.355,0.952,11.111,2.217,7.492,1.108,11.124,3.953,3.998,31.859,87.438,-1.032,-7.797,-47.281,-90.750
4516.117,100.0,50.0,3.604,8.555,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.293,3.346,7.008,-4.062,4.777,-3.299,-5.281,4.383,-2.077,7.350,0.949,11.110,2.217,7.492,1.108,11.124,3.889,4.109,30.734,88.125,-1.538,-7.973,-47.125,-91.375
4516.219,100.0,50.0,3.605,8.547,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.449,3.393,6.992,-4.031,4.781,-3.225,-5.285,4.441,-2.076,7.355,0.952,11.111,2.217,7.488,1.105,11.123,4.152,4.504,31.703,88.125,-1.296,-8.016,-47.281,-90.812
4516.319,100.0,50.0,3.605,8.555,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.285,3.438,6.996,-4.031,4.719,-3.236,-5.301,4.441,-2.076,7.350,0.949,11.110,2.221,7.488,1.105,11.124,4.590,4.395,31.062,88.062,-1.296,-8.039,-47.000,-91.312
4516.421,100.0,50.0,3.604,8.555,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.402,3.486,6.996,-4.023,4.293,-3.281,-5.426,4.387,-2.077,7.350,0.949,11.110,2.221,7.488,1.105,11.124,3.932,4.285,30.094,87.625,-1.802,-7.953,-47.125,-91.312
4516.521,100.0,50.0,3.604,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.215,3.336,6.988,-4.035,4.754,-3.338,-5.270,4.363,-2.077,7.350,0.949,11.110,2.221,7.492,1.108,11.124,3.932,4.285,30.094,88.562,-1.670,-7.887,-47.250,-91.375
4516.621,100.0,50.0,3.609,8.555,32.594,86.875,-2.871,-11.172,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.219,3.354,6.875,-3.998,4.633,-3.305,-5.309,4.324,-2.073,7.350,0.949,11.110,2.217,7.483,1.103,11.123,3.910,4.285,29.938,88.250,-1.670,-8.039,-47.125,-91.188
4516.723,100.0,50.0,3.604,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.297,3.424,6.984,-4.039,4.785,-3.139,-5.508,4.348,-2.077,7.350,0.949,11.110,2.218,7.492,1.108,11.124,4.328,5.117,30.422,87.625,-1.670,-7.906,-46.906,-90.500
4516.823,100.0,50.0,3.609,8.555,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.281,3.379,6.957,-4.051,4.617,-3.383,-5.324,4.371,-2.073,7.350,0.949,11.110,2.217,7.488,1.105,11.123,3.977,4.285,30.578,88.062,-0.835,-8.016,-47.000,-90.938
4516.923,100.0,50.0,3.604,8.547,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.305,3.416,6.957,-4.008,4.824,-3.197,-5.266,4.305,-2.077,7.355,0.952,11.111,2.221,7.488,1.105,11.124,4.043,4.812,30.906,88.250,-1.362,-7.844,-47.156,-90.812
4517.025,100.0,50.0,3.604,8.547,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.363,3.408,6.961,-4.074,4.691,-3.426,-5.305,4.367,-2.077,7.355,0.952,11.111,2.221,7.492,1.108,11.124,3.910,4.812,30.266,87.875,-0.901,-7.906,-47.188,-90.938
4517.127,100.0,50.0,3.605,8.555,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.180,3.268,7.086,-4.059,4.641,-3.209,-5.391,4.441,-2.076,7.350,0.949,11.110,2.218,7.488,1.105,11.123,3.998,4.504,30.906,87.875,-1.362,-7.820,-47.125,-91.062
4517.229,100.0,50.0,3.609,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.254,3.404,7.023,-4.039,4.496,-3.285,-5.230,4.418,-2.073,7.350,0.949,11.110,2.221,7.492,1.108,11.124,4.613,4.285,29.781,88.062,-1.867,-7.844,-47.250,-91.375
4517.329,100.0,50.0,3.609,8.547,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.219,3.395,7.035,-4.086,4.586,-3.203,-5.391,4.383,-2.073,7.355,0.952,11.111,2.221,7.492,1.108,11.124,3.932,4.285,32.000,86.938,-1.604,-7.887,-47.156,-91.188
4517.431,100.0,50.0,3.605,8.547,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.344,3.391,7.078,-4.035,4.605,-3.289,-5.344,4.367,-2.076,7.355,0.952,11.111,2.218,7.492,1.108,11.124,4.547,4.504,29.000,87.562,-1.428,-7.668,-47.062,-91.188
4517.533,100.0,50.0,3.605,8.547,32.594,86.875,-2.865,-11.148,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.250,3.342,6.949,-4.012,4.562,-3.268,-5.332,4.367,-2.076,7.355,0.952,11.111,2.221,7.497,1.111,11.124,3.910,3.383,30.734,88.438,-1.670,-8.039,-46.969,-90.938
4517.635,100.0,50.0,3.609,8.555,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.426,3.365,6.918,-4.078,4.426,-3.307,-5.227,4.379,-2.073,7.350,0.949,11.110,2.218,7.488,1.105,11.123,3.998,4.590,31.859,88.250,-1.538,-7.996,-47.281,-91.062
4517.737,100.0,50.0,3.615,8.555,32.594,86.875,-2.865,-11.172,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.262,3.346,7.000,-4.070,4.688,-3.281,-5.309,4.305,-2.070,7.350,0.949,11.110,2.221,7.483,1.103,11.123,4.305,4.285,29.938,87.750,-1.802,-7.930,-47.125,-91.312
4517.837,100.0,50.0,3.605,8.547,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.453,3.523,7.043,-4.090,4.688,-3.354,-5.477,4.465,-2.076,7.355,0.952,11.111,2.221,7.492,1.108,11.124,3.977,4.285,30.734,87.562,-1.867,-7.953,-47.188,-90.375
4517.939,100.0,50.0,3.604,8.547,32.594,86.875,-2.859,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.305,3.484,7.004,-4.090,4.562,-3.154,-5.172,4.434,-2.077,7.355,0.952,11.111,2.224,7.492,1.108,11.124,4.371,4.172,30.094,87.938,-1.604,-7.953,-47.125,-90.625
4518.041,100.0,50.0,3.609,8.555,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.363,3.328,7.023,-4.004,4.484,-3.285,-5.375,4.461,-2.073,7.350,0.949,11.110,2.217,7.492,1.108,11.124,3.932,4.395,29.453,88.062,-1.230,-7.973,-47.156,-91.312
4518.141,100.0,50.0,3.605,8.555,32.594,86.875,-2.871,-11.172,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.445,3.197,7.086,-4.012,4.578,-3.279,-5.297,4.363,-2.076,7.350,0.949,11.110,2.217,7.483,1.103,11.123,3.977,4.172,31.703,87.312,-1.164,-7.863,-47.062,-91.375
4518.241,100.0,50.0,3.605,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.141,3.336,7.023,-4.062,4.738,-3.271,-5.324,4.402,-2.076,7.350,0.949,11.110,2.218,7.492,1.108,11.124,4.371,4.285,31.547,88.438,-0.966,-7.953,-47.000,-91.312
4518.343,100.0,50.0,3.605,8.547,32.594,86.875,-2.865,-11.172,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.422,3.406,6.969,-3.965,4.773,-3.240,-5.254,4.402,-2.076,7.355,0.952,11.111,2.221,7.483,1.103,11.123,3.953,4.395,30.422,87.562,-1.296,-7.863,-47.219,-91.188
4518.445,100.0,50.0,3.615,8.547,32.594,86.875,-2.875,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.250,3.318,7.051,-4.039,4.645,-3.232,-5.352,4.406,-2.070,7.355,0.952,11.111,2.215,7.492,1.108,11.124,4.395,4.285,29.156,87.062,-1.867,-7.863,-47.125,-91.375
4518.545,100.0,50.0,3.605,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.152,3.383,7.031,-4.070,4.797,-3.346,-5.289,4.328,-2.076,7.350,0.949,11.110,2.218,7.492,1.108,11.124,4.699,3.998,29.781,88.250,-1.735,-7.777,-46.969,-91.375
4518.645,100.0,50.0,3.604,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.359,3.416,7.023,-4.105,4.574,-3.236,-5.449,4.504,-2.077,7.350,0.949,11.110,2.221,7.492,1.108,11.124,3.910,4.172,30.094,87.438,-1.032,-7.953,-47.188,-91.312
4518.747,100.0,50.0,3.609,8.547,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.352,3.391,7.027,-4.055,4.520,-3.172,-5.199,4.480,-2.073,7.355,0.952,11.111,2.221,7.492,1.108,11.124,4.020,3.998,30.578,87.875,-1.099,-8.086,-47.031,-91.062
4518.847,100.0,50.0,3.604,8.555,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.258,3.340,7.023,-4.023,4.469,-3.275,-5.336,4.379,-2.077,7.350,0.949,11.110,2.217,7.488,1.105,11.123,3.910,4.504,30.906,87.875,-1.538,-7.797,-47.156,-91.188
4518.949,100.0,50.0,3.609,8.555,32.594,86.875,-2.859,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.344,3.359,7.004,-4.059,4.566,-3.400,-5.375,4.359,-2.073,7.350,0.949,11.110,2.224,7.488,1.105,11.124,4.043,4.504,30.578,88.250,-1.362,-7.820,-47.156,-91.062
4519.051,100.0,50.0,3.604,8.547,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.422,3.297,6.930,-4.059,4.754,-3.240,-5.254,4.375,-2.077,7.355,0.952,11.111,2.221,7.488,1.105,11.124,3.910,4.172,30.734,87.938,-1.933,-7.887,-47.156,-91.875
4519.153,100.0,50.0,3.594,8.555,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.379,3.365,7.000,-4.016,4.730,-3.285,-5.238,4.367,-2.083,7.351,0.949,11.111,2.217,7.492,1.108,11.124,3.713,4.285,30.422,87.312,-1.362,-7.844,-47.000,-91.312
4519.255,100.0,50.0,3.609,8.555,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.277,3.338,7.160,-4.031,4.684,-3.367,-5.250,4.297,-2.073,7.350,0.949,11.110,2.217,7.488,1.105,11.123,3.932,4.812,30.906,87.438,-1.933,-7.973,-47.281,-91.312
4519.357,100.0,50.0,3.605,8.547,32.594,86.875,-2.861,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.387,3.359,7.023,-4.043,4.695,-3.377,-5.285,4.359,-2.076,7.355,0.952,11.111,2.223,7.488,1.105,11.124,4.062,4.395,32.875,88.375,-1.296,-7.820,-47.156,-91.188
4519.457,100.0,50.0,3.600,8.547,32.594,86.812,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.246,3.381,6.984,-3.998,4.598,-3.236,-5.469,4.457,-2.079,7.352,0.949,11.108,2.217,7.492,1.108,11.124,4.062,3.910,32.125,87.875,-1.538,-7.797,-47.188,-91.188
4519.559,100.0,50.0,3.605,8.539,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.363,3.477,7.074,-4.043,4.539,-3.328,-5.328,4.441,-2.076,7.359,0.955,11.111,2.217,7.492,1.108,11.124,3.889,4.590,31.547,87.938,-1.164,-7.777,-47.156,-91.312
4519.661,100.0,50.0,3.604,8.562,32.594,86.875,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.195,3.396,7.000,-4.000,4.777,-3.195,-5.270,4.449,-2.077,7.346,0.946,11.110,2.223,7.492,1.108,11.124,3.977,4.699,29.641,88.062,-1.362,-7.906,-47.156,-91.062
4519.761,100.0,50.0,3.611,8.547,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.336,3.355,7.004,-3.967,4.590,-3.326,-5.258,4.391,-2.072,7.355,0.952,11.111,2.218,7.488,1.105,11.123,4.020,4.812,32.000,87.938,-1.604,-7.996,-47.281,-91.875
4519.863,100.0,50.0,3.605,8.547,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.332,3.221,6.867,-4.059,4.559,-3.340,-5.281,4.379,-2.076,7.355,0.952,11.111,2.218,7.492,1.108,11.124,4.328,4.172,32.000,87.625,-1.802,-7.930,-46.969,-91.188
4519.963,100.0,50.0,3.605,8.555,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.266,3.350,6.961,-4.070,4.602,-3.238,-5.293,4.426,-2.076,7.350,0.949,11.110,2.221,7.488,1.105,11.124,4.020,4.395,31.859,87.062,-1.032,-7.820,-46.938,-91.312
4520.065,100.0,50.0,3.609,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.188,3.422,6.957,-4.082,4.609,-3.281,-5.312,4.355,-2.073,7.350,0.949,11.110,2.221,7.492,1.108,11.124,3.889,4.109,30.094,88.375,-1.933,-7.996,-47.250,-90.625
4520.165,100.0,50.0,3.604,8.547,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.387,3.266,7.062,-4.020,4.457,-3.250,-5.203,4.434,-2.077,7.355,0.952,11.111,2.221,7.492,1.108,11.124,3.953,4.812,31.062,87.750,-1.538,-7.797,-47.000,-91.062
4520.265,100.0,50.0,3.611,8.555,32.594,86.875,-2.861,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.410,3.283,7.090,-4.094,4.629,-3.141,-5.348,4.457,-2.072,7.350,0.949,11.110,2.223,7.488,1.105,11.124,4.285,3.998,30.734,87.938,-2.262,-7.953,-47.156,-91.188
4520.365,100.0,50.0,3.609,8.547,32.594,86.875,-2.877,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.477,3.266,7.020,-4.137,4.586,-3.303,-5.316,4.383,-2.073,7.355,0.952,11.111,2.214,7.492,1.108,11.124,3.998,4.109,31.547,87.750,-1.670,-7.844,-47.125,-91.625
4520.467,100.0,50.0,3.609,8.539,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.328,3.428,6.902,-4.062,4.688,-3.225,-5.324,4.332,-2.073,7.359,0.955,11.111,2.218,7.488,1.105,11.123,3.889,4.590,31.859,87.438,-1.670,-7.863,-47.219,-90.938
4520.569,100.0,50.0,3.605,8.555,32.594,86.875,-2.869,-11.172,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.477,3.318,7.012,-4.098,4.633,-3.193,-5.453,4.332,-2.076,7.350,0.949,11.110,2.218,7.483,1.103,11.123,3.756,4.812,30.734,87.562,-1.230,-7.973,-47.250,-91.188
4520.671,100.0,50.0,3.605,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.410,3.297,7.035,-3.994,4.398,-3.326,-5.316,4.465,-2.076,7.350,0.949,11.110,2.218,7.492,1.108,11.124,3.822,4.504,29.641,87.875,-1.164,-7.930,-47.406,-90.812
4520.771,100.0,50.0,3.604,8.555,32.594,86.875,-2.865,-11.148,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.270,3.422,6.930,-4.008,4.609,-3.193,-5.328,4.371,-2.077,7.350,0.949,11.110,2.221,7.497,1.111,11.124,4.020,3.998,32.000,87.438,-0.571,-7.953,-47.156,-91.188
4520.871,100.0,50.0,3.605,8.555,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.145,3.408,7.043,-4.035,4.762,-3.318,-5.273,4.398,-2.076,7.350,0.949,11.110,2.217,7.492,1.108,11.124,3.953,4.109,30.734,87.562,-1.670,-7.953,-47.094,-90.938
4520.971,100.0,50.0,3.605,8.547,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.383,3.369,6.938,-4.066,4.832,-3.340,-5.395,4.387,-2.076,7.355,0.952,11.111,2.218,7.492,1.108,11.124,4.043,4.898,30.422,87.875,-1.735,-7.863,-47.219,-91.062
4521.073,100.0,50.0,3.600,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.254,3.439,6.969,-4.070,4.844,-3.305,-5.281,4.336,-2.079,7.350,0.949,11.110,2.221,7.492,1.108,11.124,3.932,4.590,30.422,88.375,-2.328,-7.844,-47.062,-91.312
4521.173,100.0,50.0,3.605,8.562,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.418,3.209,6.996,-4.066,4.691,-3.230,-5.414,4.367,-2.076,7.346,0.946,11.110,2.218,7.488,1.105,11.123,4.020,4.504,32.125,88.250,-2.064,-7.820,-47.188,-91.188
4521.275,100.0,50.0,3.605,8.555,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.332,3.496,7.012,-4.051,4.688,-3.305,-5.375,4.344,-2.076,7.350,0.949,11.110,2.218,7.488,1.105,11.123,3.889,4.109,30.422,87.750,-1.472,-7.887,-47.062,-91.375
4521.375,100.0,50.0,3.605,8.539,32.594,86.812,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.234,3.389,7.082,-4.066,4.840,-3.260,-5.328,4.379,-2.075,7.357,0.952,11.109,2.218,7.488,1.105,11.123,4.043,4.699,30.734,87.875,-1.735,-7.906,-47.250,-91.188
4521.477,100.0,50.0,3.611,8.555,32.594,86.875,-2.871,-11.148,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.410,3.418,6.957,-4.066,4.500,-3.209,-5.340,4.477,-2.072,7.350,0.949,11.110,2.217,7.497,1.111,11.124,3.998,3.998,29.938,87.625,-2.131,-8.016,-47.344,-91.312
4521.579,100.0,50.0,3.605,8.555,32.594,86.875,-2.861,-11.148,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.238,3.396,6.848,-4.090,4.699,-3.256,-5.406,4.449,-2.076,7.350,0.949,11.110,2.223,7.497,1.111,11.124,3.977,4.172,32.000,87.438,-1.604,-7.953,-47.125,-91.062
4521.681,100.0,50.0,3.611,8.555,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.246,3.414,6.902,-4.066,4.547,-3.271,-5.359,4.406,-2.072,7.350,0.949,11.110,2.217,7.488,1.105,11.123,3.910,4.109,30.266,87.188,-1.538,-8.016,-47.062,-90.062
4521.783,100.0,50.0,3.615,8.547,32.594,86.875,-2.875,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.254,3.375,6.996,-4.062,4.547,-3.311,-5.340,4.375,-2.070,7.355,0.952,11.111,2.215,7.492,1.108,11.124,3.932,4.395,30.906,87.938,-1.999,-7.711,-47.219,-91.062
4521.883,100.0,50.0,3.615,8.555,32.594,86.875,-2.859,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.281,3.395,6.906,-4.074,4.551,-3.312,-5.219,4.316,-2.070,7.350,0.949,11.110,2.224,7.488,1.105,11.124,4.328,4.699,32.125,87.562,-1.538,-8.062,-47.375,-90.812
4521.983,100.0,50.0,3.609,8.555,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.309,3.422,6.980,-4.043,4.648,-3.174,-5.379,4.398,-2.073,7.350,0.949,11.110,2.217,7.488,1.105,11.123,3.889,4.395,29.938,87.625,-1.164,-7.906,-47.156,-91.062
4522.085,100.0,50.0,3.605,8.547,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.293,3.406,6.992,-4.043,4.562,-3.225,-5.359,4.387,-2.076,7.355,0.952,11.111,2.221,7.492,1.108,11.124,4.020,4.504,30.578,87.938,-1.099,-7.996,-46.906,-91.062
4522.187,100.0,50.0,3.611,8.555,32.594,86.875,-2.859,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.227,3.291,6.926,-4.008,4.664,-3.293,-5.320,4.336,-2.072,7.350,0.949,11.110,2.224,7.492,1.108,11.124,4.305,3.691,30.734,88.062,-1.604,-7.777,-46.906,-90.625
