t,q0,dq0,tau0,cmd0,q1,dq1,tau1,cmd1,q2,dq2,tau2,cmd2,q3,dq3,tau3,cmd3,q4,dq4,tau4,cmd4,q5,dq5,tau5,cmd5,q6,dq6,tau6,cmd6,q7,dq7,tau7,cmd7,q8,dq8,tau8,cmd8,q9,dq9,tau9,cmd9
1.7080,3.555,-1.0,0.503,3.543,3.715,-16.2,1.192,3.756,25.391,-16.3,6.020,25.422,93.062,31.0,-2.465,93.000,-1.218,-3.9,-0.492,-1.202,-6.625,3.6,-2.959,-6.637,-43.375,16.2,-5.871,-43.438,-95.938,-5.2,1.636,-95.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7100,3.596,13.5,-0.379,3.555,3.693,-11.6,2.580,3.715,25.391,-4.8,5.641,25.391,93.125,23.0,-2.285,93.062,-1.274,-20.9,0.863,-1.218,-6.598,9.0,-3.086,-6.625,-43.344,18.4,-6.004,-43.375,-95.938,-5.0,1.481,-95.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7120,3.627,15.1,-1.275,3.596,3.688,-6.7,2.328,3.693,25.406,3.0,4.652,25.391,93.125,12.4,-1.787,93.125,-1.347,-29.9,2.518,-1.274,-6.562,15.0,-3.578,-6.598,-43.281,24.6,-7.086,-43.344,-95.938,-3.0,1.599,-95.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7140,3.674,20.2,-1.535,3.627,3.713,6.4,1.502,3.688,25.453,11.7,3.266,25.406,93.125,2.3,-1.080,93.125,-1.438,-39.5,3.615,-1.347,-6.547,10.0,-4.242,-6.562,-43.219,30.7,-8.375,-43.281,-95.938,-2.1,2.363,-95.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7160,3.723,22.4,-1.876,3.674,3.729,7.8,0.439,3.713,25.484,14.2,3.342,25.453,93.125,0.5,-1.009,93.125,-1.522,-41.0,3.939,-1.438,-6.527,8.9,-3.838,-6.547,-43.156,32.1,-8.359,-43.219,-95.875,3.8,2.756,-95.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7180,3.756,18.8,-2.504,3.723,3.762,13.7,-0.019,3.729,25.516,16.8,5.488,25.484,93.062,-7.7,-1.815,93.125,-1.604,-39.8,3.988,-1.522,-6.508,10.9,-2.146,-6.527,-43.125,26.1,-6.547,-43.156,-95.875,6.9,1.802,-95.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7202,3.779,19.5,-2.711,3.756,3.762,8.2,0.823,3.762,25.547,21.4,5.281,25.516,93.062,-7.9,-2.721,93.062,-1.647,-41.4,3.854,-1.604,-6.512,6.4,-1.498,-6.508,-43.094,24.6,-5.055,-43.125,-95.875,7.7,1.735,-95.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7226,3.816,12.8,-5.887,3.779,3.828,20.5,2.457,3.762,25.641,29.9,9.000,25.547,93.000,-22.8,-4.195,93.062,-1.745,-32.3,5.281,-1.647,-6.473,12.2,0.317,-6.512,-43.000,32.4,-3.637,-43.094,-95.875,2.8,0.548,-95.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7247,3.822,5.5,-5.773,3.816,3.879,24.0,3.867,3.828,25.734,40.3,8.180,25.641,92.875,-34.1,-3.934,93.000,-1.808,-31.5,4.078,-1.745,-6.414,21.5,-0.104,-6.473,-42.938,34.8,-3.936,-43.000,-95.875,0.7,0.573,-95.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7267,3.816,0.6,-3.535,3.822,3.963,35.5,2.754,3.879,25.844,49.3,7.973,25.734,92.812,-42.0,-3.717,92.875,-1.842,-22.4,3.494,-1.808,-6.348,28.6,-0.717,-6.414,-42.844,41.8,-4.656,-42.938,-95.875,1.3,1.062,-95.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7284,3.807,-3.1,-3.932,3.816,4.062,43.4,2.299,3.963,25.984,58.4,8.008,25.844,92.688,-51.9,-4.129,92.812,-1.901,-27.8,4.141,-1.842,-6.289,29.9,-1.113,-6.348,-42.781,38.6,-4.883,-42.844,-95.875,-0.7,1.443,-95.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7300,3.807,-1.6,-4.664,3.807,4.172,52.0,1.656,4.062,26.109,61.0,7.809,25.984,92.562,-60.1,-3.775,92.688,-1.921,-15.5,3.936,-1.901,-6.230,28.9,-1.121,-6.289,-42.688,37.6,-4.801,-42.781,-95.875,-4.3,1.513,-95.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7320,3.812,1.5,-9.164,3.807,4.285,53.9,1.438,4.172,26.234,64.0,9.266,26.109,92.375,-71.4,-3.428,92.562,-1.942,-9.6,7.406,-1.921,-6.188,25.6,0.125,-6.230,-42.594,40.6,-4.090,-42.688,-95.875,-5.6,-0.093,-95.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7340,3.781,-9.0,-8.742,3.812,4.375,47.7,3.566,4.285,26.391,71.3,9.352,26.234,92.250,-74.8,-1.212,92.375,-1.945,-2.0,5.812,-1.942,-6.148,23.1,-0.229,-6.188,-42.500,42.7,-4.574,-42.594,-95.938,-8.8,-0.511,-95.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7360,3.719,-22.8,-7.395,3.781,4.445,38.1,4.762,4.375,26.516,64.8,9.383,26.391,92.125,-72.8,-0.525,92.250,-1.924,5.5,4.891,-1.945,-6.125,16.0,-0.352,-6.148,-42.438,43.6,-4.875,-42.500,-95.938,-13.8,-0.625,-95.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7380,3.635,-36.1,-6.379,3.719,4.480,25.5,6.293,4.445,26.656,68.0,10.094,26.516,91.938,-71.8,0.539,92.125,-1.890,11.7,3.959,-1.924,-6.105,10.5,-0.552,-6.125,-42.344,36.4,-5.297,-42.438,-96.000,-19.3,-0.790,-95.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7400,3.547,-40.8,-5.516,3.635,4.496,16.2,7.426,4.480,26.781,62.8,10.828,26.656,91.875,-62.7,1.200,91.938,-1.849,17.7,3.977,-1.890,-6.090,7.5,-0.484,-6.105,-42.281,36.1,-5.609,-42.344,-96.000,-23.6,-0.890,-96.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7420,3.475,-36.5,-5.887,3.547,4.477,0.8,8.414,4.496,26.906,64.1,10.961,26.781,91.750,-54.0,2.363,91.875,-1.833,11.5,3.977,-1.849,-6.090,2.4,-0.342,-6.090,-42.188,37.2,-5.938,-42.281,-96.062,-28.7,-0.915,-96.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7440,3.402,-35.1,-6.062,3.475,4.473,-0.8,9.023,4.477,27.016,58.2,10.789,26.906,91.688,-35.5,2.201,91.750,-1.798,13.7,4.000,-1.833,-6.078,3.6,0.157,-6.090,-42.125,33.9,-5.574,-42.188,-96.188,-35.9,-0.690,-96.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7460,3.352,-29.3,-6.270,3.402,4.484,3.8,9.133,4.473,27.094,46.8,11.000,27.016,91.688,-19.1,1.262,91.688,-1.773,12.2,3.748,-1.798,-6.074,4.8,0.588,-6.078,-42.094,27.1,-5.305,-42.125,-96.250,-37.9,-0.490,-96.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7480,3.326,-19.3,-6.453,3.352,4.492,5.3,9.477,4.484,27.172,36.5,10.727,27.094,91.688,-6.4,0.225,91.688,-1.741,13.0,3.295,-1.773,-6.078,-1.9,0.778,-6.074,-42.031,26.5,-4.785,-42.094,-96.375,-44.5,-0.120,-96.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7503,3.295,-16.3,-7.059,3.326,4.500,4.7,9.555,4.492,27.219,28.5,10.562,27.172,91.688,1.2,-0.344,91.688,-1.717,13.6,3.973,-1.741,-6.055,4.7,1.237,-6.078,-42.000,26.1,-4.273,-42.031,-96.438,-46.5,0.121,-96.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7524,3.273,-12.9,-7.031,3.295,4.492,0.2,9.453,4.500,27.266,20.6,10.234,27.219,91.750,13.9,-1.091,91.688,-1.710,6.9,3.717,-1.717,-6.043,5.4,1.518,-6.055,-41.969,21.1,-3.484,-42.000,-96.562,-51.3,0.511,-96.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7544,3.270,-3.5,-7.340,3.273,4.492,-1.0,9.141,4.492,27.266,7.6,10.641,27.266,91.750,15.2,-2.322,91.750,-1.704,2.3,4.027,-1.710,-6.020,10.2,1.565,-6.043,-41.906,22.6,-3.449,-41.969,-96.625,-46.4,0.638,-96.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7564,3.244,-8.2,-7.461,3.270,4.492,0.7,8.578,4.492,27.234,-7.4,10.719,27.266,91.750,10.3,-2.979,91.750,-1.688,5.6,4.195,-1.704,-5.984,15.2,1.311,-6.020,-41.875,20.7,-2.891,-41.906,-96.750,-43.9,0.923,-96.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7580,3.242,-4.4,-7.895,3.244,4.492,1.9,8.070,4.492,27.234,-4.0,10.688,27.234,91.812,8.0,-2.951,91.750,-1.688,3.4,4.473,-1.688,-5.957,14.4,1.132,-5.984,-41.812,23.9,-2.609,-41.875,-96.812,-45.5,1.097,-96.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7600,3.236,-2.6,-7.805,3.242,4.488,0.3,7.973,4.492,27.203,-8.9,10.766,27.234,91.812,3.2,-3.508,91.812,-1.679,4.9,4.410,-1.688,-5.914,19.5,0.897,-5.957,-41.781,20.7,-2.258,-41.812,-96.875,-38.8,1.202,-96.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7620,3.227,-3.2,-8.047,3.236,4.488,-1.1,6.438,4.488,27.172,-13.2,10.352,27.203,91.812,-0.2,-3.369,91.812,-1.682,2.3,2.012,-1.679,-5.887,15.3,0.765,-5.914,-41.719,21.8,-1.746,-41.781,-96.938,-36.5,1.387,-96.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7640,3.227,-1.8,-2.701,3.227,4.492,-0.0,5.590,4.488,27.156,-12.5,8.570,27.172,91.750,-9.0,-2.840,91.812,-1.704,-6.2,0.635,-1.682,-5.867,11.0,0.427,-5.887,-41.688,24.9,-3.359,-41.719,-97.000,-29.6,1.273,-96.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7660,3.279,16.5,-4.770,3.227,4.488,-0.6,5.469,4.492,27.109,-18.3,9.609,27.156,91.750,-10.8,-3.330,91.750,-1.738,-12.6,1.841,-1.704,-5.867,3.5,1.286,-5.867,-41.656,17.9,-2.502,-41.688,-97.062,-25.8,1.073,-97.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7680,3.316,19.1,-4.156,3.279,4.473,-5.8,6.227,4.488,27.078,-18.4,9.266,27.109,91.688,-14.1,-3.238,91.750,-1.795,-23.3,1.846,-1.738,-5.879,-1.6,1.308,-5.867,-41.625,13.9,-3.016,-41.656,-97.125,-23.1,1.030,-97.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7700,3.363,21.5,-4.109,3.316,4.477,-1.9,5.641,4.473,27.047,-14.9,9.008,27.078,91.688,-16.5,-3.197,91.688,-1.870,-34.5,2.215,-1.795,-5.898,-8.1,1.263,-5.879,-41.594,10.9,-2.971,-41.625,-97.125,-15.4,0.983,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7721,3.414,23.8,-3.852,3.363,4.473,-0.3,5.250,4.477,27.031,-10.0,9.664,27.047,91.625,-23.5,-3.834,91.688,-1.924,-30.3,2.064,-1.870,-5.926,-11.9,1.367,-5.898,-41.594,5.7,-2.715,-41.594,-97.125,-11.5,1.007,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7741,3.451,21.2,-3.600,3.414,4.469,-1.0,5.461,4.473,27.016,-9.8,9.258,27.031,91.562,-27.0,-3.537,91.625,-2.002,-34.3,2.602,-1.924,-5.930,-5.8,0.566,-5.926,-41.594,0.5,-2.584,-41.594,-97.188,-6.4,1.030,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7760,3.482,16.7,-2.885,3.451,4.469,-1.1,4.055,4.469,27.000,-5.4,8.477,27.016,91.500,-23.1,-3.537,91.562,-2.086,-38.9,3.242,-2.002,-5.945,-6.4,-0.430,-5.930,-41.625,-6.9,-3.984,-41.594,-97.188,-2.7,1.888,-97.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7784,3.523,20.2,-2.754,3.482,4.473,-0.7,3.658,4.469,27.000,-2.0,8.359,27.000,91.438,-23.8,-3.457,91.500,-2.156,-35.7,3.789,-2.086,-5.961,-6.6,-0.829,-5.945,-41.656,-8.8,-3.713,-41.625,-97.125,3.4,1.978,-97.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7800,3.555,18.9,-2.992,3.523,4.461,-3.9,3.473,4.473,26.984,-5.6,8.273,27.000,91.375,-28.3,-3.785,91.438,-2.223,-34.3,3.203,-2.156,-5.977,-8.3,-1.058,-5.961,-41.688,-19.6,-4.520,-41.656,-97.125,12.8,2.475,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7820,3.580,15.6,-2.750,3.555,4.461,-1.1,3.748,4.461,26.984,-5.1,8.320,26.984,91.312,-30.9,-3.484,91.375,-2.275,-30.0,3.494,-2.223,-6.004,-12.0,-1.310,-5.977,-41.750,-25.3,-4.582,-41.688,-97.062,16.6,2.648,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7840,3.615,17.0,-2.605,3.580,4.438,-9.1,3.127,4.461,26.969,-3.6,7.477,26.984,91.250,-32.0,-2.641,91.312,-2.316,-23.3,3.766,-2.275,-6.027,-13.0,-2.082,-6.004,-41.812,-28.3,-5.109,-41.750,-97.000,28.3,3.188,-97.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7860,3.637,12.3,-2.406,3.615,4.438,-2.8,2.250,4.438,26.953,-10.3,6.238,26.969,91.188,-31.3,-2.285,91.250,-2.357,-21.5,3.518,-2.316,-6.070,-17.9,-2.621,-6.027,-41.875,-37.0,-7.031,-41.812,-96.938,33.0,4.297,-97.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7880,3.682,18.7,-3.209,3.637,4.406,-10.4,1.651,4.438,26.922,-17.3,4.699,26.953,91.125,-27.0,-1.009,91.188,-2.375,-13.4,4.996,-2.357,-6.121,-24.8,-3.365,-6.070,-41.969,-45.3,-9.070,-41.875,-96.812,43.5,5.320,-96.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7900,3.703,14.5,-3.414,3.682,4.363,-16.9,0.826,4.406,26.875,-20.2,4.719,26.922,91.125,-19.8,-0.413,91.125,-2.389,-9.2,4.633,-2.375,-6.195,-32.6,-3.781,-6.121,-42.094,-56.5,-8.914,-41.969,-96.688,54.3,5.355,-96.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7920,3.723,10.2,-6.195,3.703,4.312,-24.5,0.548,4.363,26.828,-25.5,4.078,26.875,91.062,-14.2,0.607,91.125,-2.365,4.7,7.539,-2.389,-6.293,-42.2,-3.535,-6.195,-42.250,-67.5,-9.586,-42.094,-96.562,71.9,5.484,-96.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7940,3.715,0.2,-6.312,3.723,4.266,-24.6,0.084,4.312,26.750,-34.6,4.438,26.828,91.062,-0.0,0.887,91.062,-2.344,7.6,6.977,-2.365,-6.391,-44.9,-3.930,-6.293,-42.375,-71.4,-9.539,-42.250,-96.375,82.2,4.602,-96.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7960,3.697,-7.1,-6.031,3.715,4.207,-27.5,0.389,4.266,26.641,-45.9,4.859,26.750,91.125,11.8,0.627,91.062,-2.262,27.1,6.574,-2.344,-6.457,-36.8,-4.742,-6.391,-42.531,-70.1,-9.438,-42.375,-96.188,96.8,2.863,-96.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.7980,3.668,-11.3,-5.387,3.697,4.148,-27.9,0.554,4.207,26.562,-42.3,5.371,26.641,91.188,20.1,0.439,91.125,-2.178,35.3,5.105,-2.262,-6.492,-25.2,-5.734,-6.457,-42.688,-77.4,-9.672,-42.531,-95.938,105.0,1.161,-96.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8000,3.631,-14.8,-4.996,3.668,4.105,-24.0,0.892,4.148,26.469,-44.2,5.930,26.562,91.250,27.3,0.396,91.188,-2.059,49.3,4.711,-2.178,-6.496,-10.0,-6.953,-6.492,-42.844,-72.2,-10.195,-42.688,-95.750,97.3,-0.530,-95.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8020,3.604,-13.6,-4.660,3.631,4.066,-21.8,0.862,4.105,26.375,-43.8,6.266,26.469,91.312,37.9,0.401,91.250,-1.939,54.7,3.096,-2.059,-6.496,-3.3,-8.000,-6.496,-42.969,-70.0,-10.008,-42.844,-95.625,87.7,-2.770,-95.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8042,3.590,-8.6,-5.059,3.604,4.039,-18.0,0.829,4.066,26.297,-41.8,6.051,26.375,91.438,43.9,0.401,91.312,-1.823,56.7,2.645,-1.939,-6.504,-4.3,-8.250,-6.496,-43.094,-65.2,-10.344,-42.969,-95.500,72.2,-3.023,-95.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8063,3.570,-9.7,-5.160,3.590,4.031,-9.1,0.555,4.039,26.219,-41.3,5.805,26.297,91.562,52.1,0.145,91.438,-1.723,52.4,2.932,-1.823,-6.520,-8.1,-8.633,-6.504,-43.188,-51.0,-10.961,-43.094,-95.375,59.4,-2.814,-95.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8083,3.578,-1.8,-5.391,3.570,4.027,-3.0,0.139,4.031,26.172,-30.8,5.391,26.219,91.688,58.7,-0.100,91.562,-1.635,46.4,3.172,-1.723,-6.535,-7.8,-8.414,-6.520,-43.281,-42.7,-11.461,-43.188,-95.312,34.0,-2.658,-95.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8104,3.568,-3.1,-5.023,3.578,4.008,-6.2,-0.093,4.027,26.125,-25.5,4.727,26.172,91.812,60.1,-0.641,91.688,-1.544,47.2,3.363,-1.635,-6.574,-15.0,-8.359,-6.535,-43.312,-32.2,-10.641,-43.281,-95.312,18.5,-2.691,-95.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8120,3.553,-4.8,-4.754,3.568,4.012,-0.9,-1.273,4.008,26.062,-28.2,3.902,26.125,91.938,63.5,-0.822,91.812,-1.475,40.4,3.812,-1.544,-6.594,-11.1,-7.887,-6.574,-43.344,-18.9,-10.617,-43.312,-95.312,-1.5,-1.851,-95.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8140,3.521,-13.3,-4.449,3.553,3.992,-5.9,-1.541,4.012,26.031,-23.7,3.465,26.062,92.062,67.9,-0.996,91.938,-1.412,35.7,4.250,-1.475,-6.613,-10.6,-8.102,-6.594,-43.344,-8.9,-10.945,-43.344,-95.375,-13.8,-1.098,-95.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8160,3.492,-15.5,-3.785,3.521,3.979,-7.0,-1.528,3.992,25.984,-21.2,2.863,26.031,92.188,64.2,-1.343,92.062,-1.358,29.4,4.301,-1.412,-6.641,-12.5,-7.902,-6.613,-43.312,6.4,-10.969,-43.344,-95.500,-31.4,-0.524,-95.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8180,3.461,-16.9,-3.412,3.492,3.961,-8.6,-1.306,3.979,25.953,-18.1,2.389,25.984,92.312,65.9,-1.868,92.188,-1.309,25.8,5.086,-1.358,-6.648,-8.5,-7.727,-6.641,-43.281,11.1,-10.484,-43.312,-95.562,-45.1,0.766,-95.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8200,3.439,-13.3,-2.750,3.461,3.936,-11.2,-1.620,3.961,25.906,-23.3,1.621,25.953,92.438,58.9,-2.023,92.312,-1.268,21.7,4.797,-1.309,-6.664,-8.4,-6.867,-6.648,-43.281,10.8,-10.195,-43.281,-95.688,-48.4,3.293,-95.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8220,3.414,-11.2,-2.744,3.439,3.900,-13.9,-1.223,3.936,25.859,-23.7,1.192,25.906,92.562,55.3,-2.127,92.438,-1.224,21.5,4.395,-1.268,-6.684,-9.1,-6.273,-6.664,-43.250,12.1,-10.031,-43.281,-95.750,-44.7,4.234,-95.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8240,3.393,-9.6,-3.055,3.414,3.863,-16.8,-1.107,3.900,25.797,-25.7,2.492,25.859,92.625,47.9,-2.311,92.562,-1.202,14.5,4.418,-1.224,-6.684,-4.1,-3.418,-6.684,-43.219,12.0,-9.633,-43.250,-95.812,-37.9,3.680,-95.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8260,3.387,-3.9,1.127,3.393,3.828,-15.1,1.799,3.863,25.750,-26.0,4.598,25.797,92.688,38.6,-2.176,92.625,-1.195,6.4,-1.128,-1.202,-6.676,2.8,-3.420,-6.684,-43.188,14.0,-5.480,-43.219,-95.875,-29.1,2.426,-95.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8280,3.412,7.7,0.392,3.387,3.795,-15.3,2.051,3.828,25.719,-17.6,4.594,25.750,92.750,33.1,-2.102,92.688,-1.243,-13.8,-0.108,-1.195,-6.664,5.3,-3.459,-6.676,-43.156,19.3,-5.836,-43.188,-95.938,-26.3,2.160,-95.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8300,3.443,12.2,-0.276,3.412,3.791,-6.3,1.928,3.795,25.703,-10.0,4.199,25.719,92.812,28.1,-1.908,92.750,-1.321,-32.6,1.376,-1.243,-6.637,8.7,-3.781,-6.664,-43.094,28.8,-6.473,-43.156,-96.000,-26.3,2.316,-95.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8320,3.500,20.7,-1.079,3.443,3.797,-0.5,1.351,3.791,25.719,-2.7,3.637,25.703,92.875,23.7,-1.665,92.812,-1.396,-35.9,3.016,-1.321,-6.613,9.5,-3.988,-6.637,-43.031,33.2,-6.711,-43.094,-96.000,-19.7,2.262,-96.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8340,3.549,22.3,-1.582,3.500,3.818,6.3,0.899,3.797,25.750,8.9,3.510,25.719,92.875,17.1,-1.690,92.875,-1.490,-41.6,3.855,-1.396,-6.594,8.2,-3.713,-6.613,-42.938,35.8,-7.762,-43.031,-96.000,-16.4,2.648,-96.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8360,3.604,25.0,-1.586,3.549,3.844,9.3,0.659,3.818,25.781,13.1,3.797,25.750,92.875,12.5,-2.178,92.875,-1.594,-46.5,4.293,-1.490,-6.574,9.2,-2.521,-6.594,-42.906,28.8,-7.531,-42.938,-96.062,-12.1,2.514,-96.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8380,3.658,28.3,-2.473,3.604,3.885,15.9,0.927,3.844,25.828,15.8,5.035,25.781,92.875,3.3,-2.871,92.875,-1.682,-45.0,3.836,-1.594,-6.551,12.5,-1.364,-6.574,-42.844,28.9,-6.336,-42.906,-96.062,-5.4,1.821,-96.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8400,3.684,18.1,-3.229,3.658,3.916,16.0,2.256,3.885,25.891,28.6,5.828,25.828,92.875,-3.7,-3.334,92.875,-1.764,-42.8,3.752,-1.682,-6.527,11.5,-1.112,-6.551,-42.781,30.5,-4.672,-42.844,-96.062,-3.5,1.016,-96.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8420,3.715,15.9,-4.535,3.684,3.973,24.5,2.703,3.916,25.984,38.7,7.789,25.891,92.812,-17.8,-4.223,92.875,-1.846,-40.9,4.738,-1.764,-6.477,19.5,0.016,-6.527,-42.719,34.9,-3.838,-42.781,-96.062,0.4,0.736,-96.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8440,3.719,6.2,-3.482,3.715,4.047,33.5,3.643,3.973,26.078,48.8,7.086,25.984,92.750,-22.3,-4.047,92.812,-1.917,-38.3,4.059,-1.846,-6.406,30.3,-0.898,-6.477,-42.656,31.3,-4.695,-42.719,-96.062,-2.7,1.153,-96.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8460,3.729,4.1,-3.781,3.719,4.137,42.6,2.658,4.047,26.203,56.6,7.672,26.078,92.688,-35.0,-4.621,92.750,-1.980,-34.4,4.113,-1.917,-6.344,29.7,-0.980,-6.406,-42.562,36.7,-4.691,-42.656,-96.062,-1.3,1.263,-96.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8480,3.729,0.2,-10.039,3.729,4.238,47.0,2.523,4.137,26.359,69.2,8.828,26.203,92.562,-45.8,-5.465,92.688,-2.033,-29.2,9.820,-1.980,-6.277,31.9,0.094,-6.344,-42.469,40.5,-3.273,-42.562,-96.062,-1.2,-0.079,-96.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8500,3.699,-9.6,-9.344,3.729,4.363,57.3,3.311,4.238,26.531,76.8,8.812,26.359,92.438,-59.2,-4.379,92.562,-2.047,-14.1,7.895,-2.033,-6.211,31.4,-0.329,-6.277,-42.375,44.1,-3.908,-42.469,-96.062,-1.9,-0.388,-96.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8530,3.594,-30.8,-7.359,3.699,4.547,60.7,3.395,4.363,26.797,88.8,8.516,26.531,92.250,-68.1,-2.104,92.438,-2.006,10.2,5.453,-2.047,-6.125,27.4,-0.621,-6.211,-42.219,48.0,-4.512,-42.375,-96.125,-10.3,-0.482,-96.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8552,3.502,-40.5,-6.398,3.594,4.629,47.4,4.793,4.547,26.953,84.5,8.945,26.797,92.062,-71.5,-0.949,92.250,-1.965,17.7,4.477,-2.006,-6.086,23.0,-0.566,-6.125,-42.125,53.2,-5.027,-42.219,-96.125,-10.1,-0.505,-96.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8575,3.414,-40.8,-5.758,3.502,4.656,25.0,6.648,4.629,27.125,82.8,9.617,26.953,91.938,-69.7,0.548,92.062,-1.921,19.5,3.613,-1.965,-6.051,20.6,-0.534,-6.086,-42.000,53.3,-5.477,-42.125,-96.188,-16.5,-0.576,-96.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.8596,3.311,-46.0,-5.703,3.414,4.668,13.2,8.172,4.656,27.281,77.4,10.000,27.125,91.812,-63.6,0.681,91.938,-1.880,19.2,3.197,-1.921,-6.031,13.7,-0.756,-6.051,-41.906,52.4,-6.059,-42.000,-96.250,-26.9,-0.715,-96.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
